trial_type	image_path	onset	block	category	task_version	offset	subcategory	image_num	block_trial	duration	target	reaction_time	task
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-135.jpg	167.89505503699183	27.0	bodies	alt	168.2958635892719	limb	limb-135.jpg	1.0	0.4008085522800684	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-9.jpg	168.37856881693006	27.0	bodies	alt	168.77922961395234	limb	limb-9.jpg	2.0	0.4006607970222831	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-7.jpg	168.87932219123468	27.0	bodies	alt	169.2804428609088	limb	limb-7.jpg	3.0	0.4011206696741283	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-10.jpg	169.37999512813983	27.0	bodies	alt	169.78041498083618	limb	limb-10.jpg	4.0	0.4004198526963592	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-79.jpg	169.87932162219658	27.0	bodies	alt	170.27869731700048	limb	limb-79.jpg	5.0	0.3993756948038936	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-132.jpg	170.3800297640264	27.0	bodies	alt	170.77938331104818	limb	limb-132.jpg	6.0	0.3993535470217465	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-81.jpg	170.86204082425684	27.0	bodies	alt	171.26306495489553	limb	limb-81.jpg	7.0	0.4010241306386888	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-70.jpg	171.36247108597308	27.0	bodies	alt	171.76196358725431	limb	limb-70.jpg	8.0	0.39949250128120173	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-134.jpg	171.8632143060677	27.0	bodies	alt	172.26315121725204	limb	limb-134.jpg	9.0	0.3999369111843407	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-4.jpg	172.36355522926894	27.0	bodies	alt	172.76372157223526	limb	limb-4.jpg	10.0	0.4001663429662585	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-113.jpg	172.8627463169396	27.0	bodies	alt	173.26268978696316	limb	limb-113.jpg	11.0	0.3999434700235725	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-61.jpg	173.36323400586846	28.0	objects	alt	173.76207332126796	instrument	instrument-61.jpg	0.0	0.3988393153995276	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-129.jpg	173.846739185974	28.0	objects	alt	174.2470873631537	instrument	instrument-129.jpg	1.0	0.4003481771796942	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-116.jpg	174.34523785486817	28.0	objects	alt	174.74914267426357	instrument	instrument-116.jpg	2.0	0.4039048193953931	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-26.jpg	174.84603740507737	28.0	objects	alt	175.24581841984764	instrument	instrument-26.jpg	3.0	0.3997810147702694	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-9.jpg	175.34513006825	28.0	objects	alt	175.74525384698063	instrument	instrument-9.jpg	4.0	0.4001237787306309	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-17.jpg	175.82963314186782	28.0	objects	alt	176.23074577609074	instrument	instrument-17.jpg	5.0	0.4011126342229545	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-48.jpg	176.33014473225919	28.0	objects	alt	176.7314559882507	instrument	instrument-48.jpg	6.0	0.4013112559914589	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-23.jpg	176.82960669323802	28.0	objects	alt	177.2298240689561	instrument	instrument-23.jpg	7.0	0.4002173757180572	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-47.jpg	177.3296674871817	28.0	objects	alt	177.72922137519345	instrument	instrument-47.jpg	8.0	0.39955388801172376	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-104.jpg	177.82916943915188	28.0	objects	alt	178.23092927318066	instrument	instrument-104.jpg	9.0	0.4017598340287805	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-2.jpg	178.31342125404626	28.0	objects	alt	178.7123077660799	instrument	instrument-2.jpg	10.0	0.3988865120336413	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-2.jpg	178.80882397526875	28.0	objects	alt	179.21386286104095	instrument	instrument-2.jpg	11.0	0.40503888577222813	True		
keypress		178.74288779497147			alt							-0.06593618029728532	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-20.jpg	179.3130850759335	29.0	faces	alt	179.7114840219729	adult	adult-20.jpg	0.0	0.39839894603937853	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-69.jpg	179.8124349010177	29.0	faces	alt	180.213584151119	adult	adult-69.jpg	1.0	0.4011492501012981	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-111.jpg	180.3087575589307	29.0	faces	alt	180.71111542312428	adult	adult-111.jpg	2.0	0.4023578641936183	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-67.jpg	180.81306173512715	29.0	faces	alt	181.21350882016117	adult	adult-67.jpg	3.0	0.4004470850341022	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-33.jpg	181.2979220468551	29.0	faces	alt	181.69655081816018	adult	adult-33.jpg	4.0	0.3986287713050842	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-76.jpg	181.7963356082328	29.0	faces	alt	182.1977048511617	adult	adult-76.jpg	5.0	0.4013692429289222	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-81.jpg	182.29642922710627	29.0	faces	alt	182.69711092114449	adult	adult-81.jpg	6.0	0.4006816940382123	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-101.jpg	182.7957736062817	29.0	faces	alt	183.1967127872631	adult	adult-101.jpg	7.0	0.4009391809813678	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-14.jpg	183.27965828822929	29.0	faces	alt	183.68032466899604	adult	adult-14.jpg	8.0	0.4006663807667792	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-125.jpg	183.78021886292842	29.0	faces	alt	184.17877351213247	adult	adult-125.jpg	9.0	0.3985546492040157	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-44.jpg	184.2784186010249	29.0	faces	alt	184.67949479026717	adult	adult-44.jpg	10.0	0.40107618924230337	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-133.jpg	184.7783905039541	29.0	faces	alt	185.17878791922703	adult	adult-133.jpg	11.0	0.4003974152728915	False		
rest		185.19539494300258	30.0	baseline	alt								
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-142.jpg	191.23120788391682	31.0	places	alt	191.6307485210709	corridor	corridor-142.jpg	0.0	0.3995406371541321	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-94.jpg	191.72992719803003	31.0	places	alt	192.1305950279348	corridor	corridor-94.jpg	1.0	0.4006678299047053	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-108.jpg	192.2283713272773	31.0	places	alt	192.63009051326665	corridor	corridor-108.jpg	2.0	0.4017191859893501	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-56.jpg	192.72826486220586	31.0	places	alt	193.1305135912262	corridor	corridor-56.jpg	3.0	0.4022487290203571	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-127.jpg	193.2282815012149	31.0	places	alt	193.61388275586066	corridor	corridor-127.jpg	4.0	0.38560125464573497	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-37.jpg	193.7126828641631	31.0	places	alt	194.1133766779676	corridor	corridor-37.jpg	5.0	0.40069381380453706	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-122.jpg	194.21235937206075	31.0	places	alt	194.6133820898831	corridor	corridor-122.jpg	6.0	0.4010227178223431	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-73.jpg	194.71172877028584	31.0	places	alt	195.11293027317154	corridor	corridor-73.jpg	7.0	0.4012015028856695	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-73.jpg	195.2138729142025	31.0	places	alt	195.6129772840068	corridor	corridor-73.jpg	8.0	0.3991043698042631	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-90.jpg	195.71199570316818	31.0	places	alt	196.11229819105938	corridor	corridor-90.jpg	9.0	0.4003024878911674	False		
keypress		195.71367569686845			alt							0.4998027826659381	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-68.jpg	196.19388731196526	31.0	places	alt	196.59621900226918	corridor	corridor-68.jpg	10.0	0.4023316903039813	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/corridor/corridor-9.jpg	196.69211055897173	31.0	places	alt	197.0949168782681	corridor	corridor-9.jpg	11.0	0.40280631929636	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-100.jpg	197.19661181792614	32.0	characters	alt	197.59625315992162	word	word-100.jpg	0.0	0.3996413419954479	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-52.jpg	197.6963485120796	32.0	characters	alt	198.09527970105407	word	word-52.jpg	1.0	0.3989311889745295	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-98.jpg	198.1793429260142	32.0	characters	alt	198.58019989728928	word	word-98.jpg	2.0	0.40085697127506137	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-130.jpg	198.6791112869978	32.0	characters	alt	199.07901392597702	word	word-130.jpg	3.0	0.39990263897925615	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-42.jpg	199.1803406691179	32.0	characters	alt	199.57915360713375	word	word-42.jpg	4.0	0.39881293801590795	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-129.jpg	199.67794214608148	32.0	characters	alt	200.07923268619928	word	word-129.jpg	5.0	0.4012905401177704	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-129.jpg	200.17721227929002	32.0	characters	alt	200.57877031108364	word	word-129.jpg	6.0	0.40155803179368377	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-59.jpg	200.67490881308913	32.0	characters	alt	201.06315880687907	word	word-59.jpg	7.0	0.3882499937899411	False		
keypress		200.6214655349031			alt							0.4442532556131482	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-84.jpg	201.1582006369717	32.0	characters	alt	201.56319640297443	word	word-84.jpg	8.0	0.4049957660026848	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-56.jpg	201.66258684312925	32.0	characters	alt	202.06357808224857	word	word-56.jpg	9.0	0.4009912391193211	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-30.jpg	202.16206557815892	32.0	characters	alt	202.56321839382875	word	word-30.jpg	10.0	0.401152815669775	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/word/word-38.jpg	202.66186117008328	32.0	characters	alt	203.06190612725914	word	word-38.jpg	11.0	0.4000449571758509	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-132.jpg	203.1624764739536	33.0	bodies	alt	203.56174528505653	limb	limb-132.jpg	0.0	0.3992688111029565	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-43.jpg	203.64644451113415	33.0	bodies	alt	204.04594675824046	limb	limb-43.jpg	1.0	0.3995022471062839	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-53.jpg	204.1462316662073	33.0	bodies	alt	204.54616632824764	limb	limb-53.jpg	2.0	0.399934662040323	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-87.jpg	204.64667837228626	33.0	bodies	alt	205.044384914916	limb	limb-87.jpg	3.0	0.3977065426297486	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-140.jpg	205.14514573011547	33.0	bodies	alt	205.54567203996703	limb	limb-140.jpg	4.0	0.400526309851557	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-144.jpg	205.62833019718528	33.0	bodies	alt	206.02832293696704	limb	limb-144.jpg	5.0	0.3999927397817373	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-143.jpg	206.14436983922496	33.0	bodies	alt	206.52663411991668	limb	limb-143.jpg	6.0	0.3822642806917429	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-30.jpg	206.62891321582717	33.0	bodies	alt	207.02975262003017	limb	limb-30.jpg	7.0	0.4008394042029977	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-101.jpg	207.12825063290074	33.0	bodies	alt	207.52780517423525	limb	limb-101.jpg	8.0	0.39955454133450985	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-96.jpg	207.62838765094054	33.0	bodies	alt	208.02775422623384	limb	limb-96.jpg	9.0	0.3993665752932429	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-96.jpg	208.12909197015685	33.0	bodies	alt	208.51241694018242	limb	limb-96.jpg	10.0	0.3833249700255692	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/limb/limb-17.jpg	208.61328081088143	33.0	bodies	alt	209.01295268302783	limb	limb-17.jpg	11.0	0.3996718721464276	False		
keypress		208.64137963205573			alt							0.5122876618988812	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-59.jpg	209.1116887931712	34.0	objects	alt	209.5132956951857	instrument	instrument-59.jpg	0.0	0.40160690201446414	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-30.jpg	209.61151711223647	34.0	objects	alt	210.01148347882557	instrument	instrument-30.jpg	1.0	0.39996636658906937	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-58.jpg	210.10798740806058	34.0	objects	alt	210.5129969022237	instrument	instrument-58.jpg	2.0	0.405009494163096	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-71.jpg	210.6102512939833	34.0	objects	alt	211.01165442215282	instrument	instrument-71.jpg	3.0	0.40140312816947704	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-71.jpg	211.095870597288	34.0	objects	alt	211.49428876489398	instrument	instrument-71.jpg	4.0	0.3984181676059961	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-104.jpg	211.59495173301548	34.0	objects	alt	211.9964010892436	instrument	instrument-104.jpg	5.0	0.4014493562281132	False		
keypress		211.67048939084637			alt							0.5746187935583293	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-129.jpg	212.0953692100011	34.0	objects	alt	212.49554775794968	instrument	instrument-129.jpg	6.0	0.4001785479485989	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-76.jpg	212.5947481971234	34.0	objects	alt	212.9930005208589	instrument	instrument-76.jpg	7.0	0.3982523237355053	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-142.jpg	213.0746563510038	34.0	objects	alt	213.47535536112264	instrument	instrument-142.jpg	8.0	0.4006990101188421	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-54.jpg	213.5758073590696	34.0	objects	alt	213.97579041589046	instrument	instrument-54.jpg	9.0	0.39998305682092905	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-49.jpg	214.07632384914902	34.0	objects	alt	214.47635983210057	instrument	instrument-49.jpg	10.0	0.4000359829515219	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/instrument/instrument-108.jpg	214.57642595795917	34.0	objects	alt	214.97588287526744	instrument	instrument-108.jpg	11.0	0.3994569173082709	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-11.jpg	215.07578357402238	35.0	faces	alt	215.47870188392702	adult	adult-11.jpg	0.0	0.40291830990463495	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-11.jpg	215.5783390691504	35.0	faces	alt	215.963072265964	adult	adult-11.jpg	1.0	0.3847331968136132	True		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-22.jpg	216.06138730002567	35.0	faces	alt	216.4622273668647	adult	adult-22.jpg	2.0	0.4008400668390095	False		
keypress		216.27158005023372			alt							0.6932409810833633	OneBack
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-37.jpg	216.56225820584226	35.0	faces	alt	216.96211800025776	adult	adult-37.jpg	3.0	0.3998597944155336	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-129.jpg	217.06228779396042	35.0	faces	alt	217.4614585600793	adult	adult-129.jpg	4.0	0.3991707661189139	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-27.jpg	217.55778140109032	35.0	faces	alt	217.9608447700739	adult	adult-27.jpg	5.0	0.4030633689835668	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-60.jpg	218.0624296749011	35.0	faces	alt	218.46200292697173	adult	adult-60.jpg	6.0	0.3995732520706952	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-51.jpg	218.54557356610889	35.0	faces	alt	218.94543406507	adult	adult-51.jpg	7.0	0.3998604989610613	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-112.jpg	219.0463945302181	35.0	faces	alt	219.44528320385143	adult	adult-112.jpg	8.0	0.398888673633337	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-21.jpg	219.54541926411912	35.0	faces	alt	219.9453832791187	adult	adult-21.jpg	9.0	0.3999640149995685	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-135.jpg	220.0452031660825	35.0	faces	alt	220.4433782720007	adult	adult-135.jpg	10.0	0.3981751059181988	False		
stimuli	/scratch/neuromod/src/task_stimuli/data/fLoc/stimuli/adult/adult-46.jpg	220.5288901971653	35.0	faces	alt	220.92956729419532	adult	adult-46.jpg	11.0	0.400677097029984	False		
