subject	session	run	hit	miss	false_alarm	correct_rej	old	new	rate_hit_minus_FA	dprime	rt_hit	rt_miss	rt_FA	rt_CR	diff_rt_hit_minus_FA	hit_within	hit_between	hit_within_between	hit_between_within	miss_within	miss_between	miss_within_between	miss_between_within	old_within	old_between	old_within_between	old_between_within	rate_Hwith_min_FA	rate_Hbetw_min_FA	rate_Hwith_betw_min_FA	rate_Hbetw_with_min_FA	rt_hit_within	rt_hit_between	rt_hit_within_between	rt_hit_between_within	diff_rt_Hwith_min_Hbetw	rt_miss_within	rt_miss_between	rt_miss_within_between	rt_miss_between_within	hit_loConf	hit_hiConf	miss_loConf	miss_hiConf	FA_loConf	FA_hiConf	CR_loConf	CR_hiConf	dprime_hiConf	rt_hit_loConf	rt_hit_hiConf	rt_miss_loConf	rt_miss_hiConf	diff_rt_hitHC_minus_hitLC	rt_FA_loConf	rt_FA_hiConf	rt_CR_loConf	rt_CR_hiConf	hit_within_loConf	hit_between_loConf	hit_within_hiConf	hit_between_hiConf	hit_within_between_loConf	hit_between_within_loConf	hit_within_between_hiConf	hit_between_within_hiConf	miss_within_loConf	miss_between_loConf	miss_within_hiConf	miss_between_hiConf	miss_within_between_loConf	miss_between_within_loConf	miss_within_between_hiConf	miss_between_within_hiConf	rt_hit_within_loConf	rt_hit_between_loConf	rt_hit_within_hiConf	rt_hit_between_hiConf	rt_hit_within_between_loConf	rt_hit_between_within_loConf	rt_hit_within_between_hiConf	rt_hit_between_within_hiConf	rt_miss_within_loConf	rt_miss_between_loConf	rt_miss_within_hiConf	rt_miss_between_hiConf	rt_miss_within_between_loConf	rt_miss_between_within_loConf	rt_miss_within_between_hiConf	rt_miss_between_within_hiConf
sub-02	ses-007	run-3	39	1	12	8	40	20	0.375	1.7066168814042544	1.329784579643838	1.7770429325103692	1.911504841645561	1.919033908843994	-0.581720262001723	10	10	9	10	0	0	1	0	10	10	10	10	0.4	0.4	0.30000000000000004	0.4	1.0210626440048256	1.632929138183598	1.6355674160851348	1.060157403945923	-0.6118664941787724			1.7770429325103692		9	30	1	0	7	5	5	3	1.3489795003921634	1.8991765244801873	1.1589669961929332	1.7770429325103692		-0.7402095282872541	2.0024272183009564	1.7842135143280071	1.989259271621706	1.8019916375478076	0	5	10	5	4	0	5	10	0	0	0	0	1	0	0	0		1.7822223587036206	1.0210626440048256	1.4836359176635754	2.045369231700896		1.3077259635925258	1.060157403945923					1.7770429325103692			
sub-02	ses-007	run-4	37	3	10	10	40	20	0.42500000000000004	1.4395314709384563	1.3104948219093127	1.824158007303879	1.7819638786315921	1.9960173978805564	-0.47146905672227946	10	8	9	10	0	2	1	0	10	10	10	10	0.5	0.30000000000000004	0.4	0.5	1.2281974601745589	1.454024945497515	1.6904788589477542	0.9359824514389075	-0.22582748532295605		1.9853235101699909	1.5018270015716553		12	25	3	0	5	5	9	1	0.9931291141604568	1.7469837093353309	1.100980155944824	1.824158007303879		-0.6460035533905069	2.107438140869141	1.4564896163940433	2.0764165528615317	1.2724250030517794	1	5	9	3	6	0	3	10	0	2	0	0	1	0	0	0	1.6530819320678631	1.6903773479461734	1.180988074408636	1.0601042747497509	1.8098059733708733		1.451824630101516	0.9359824514389075		1.9853235101699909			1.5018270015716553			
sub-02	ses-007	run-5	35	5	13	7	40	20	0.22499999999999998	0.7650289139684401	1.1840584694998617	2.0765946598052993	1.4684652599921624	1.8958833748953663	-0.28440679049230067	12	5	6	12	0	3	2	0	12	8	8	12	0.35	-0.025000000000000022	0.09999999999999998	0.35	1.1179177093505874	1.5619430313110378	1.4311936680475863	0.9691797296206172	-0.4440253219604504		2.3449267101287865	1.6740965843200684		2	33	5	0	7	6	5	2	1.4589898037815208	1.7033510208129865	1.1525861936627027	2.0765946598052993		-0.5507648271502839	1.8031163052150265	1.0780390405654876	1.955091880798338	1.7478621101379375	0	2	12	3	0	0	6	12	0	3	0	0	2	0	0	0		1.7033510208129865	1.1179177093505874	1.4676710383097387			1.4311936680475863	0.9691797296206172		2.3449267101287865			1.6740965843200684			
sub-02	ses-007	run-6	39	1	6	14	40	20	0.675	2.484364497248095	1.2013360859797582	1.761022033691404	1.7372235409418728	1.8660658849988643	-0.5358874549621147	14	5	6	14	0	1	0	0	14	6	6	14	0.7	0.5333333333333334	0.7	0.7	1.0435395165852153	1.7844620838165284	1.4740359354019212	1.0340020063945274	-0.7409225672313131		1.761022033691404			5	34	1	0	5	1	9	5	2.6812870164452627	1.6908894538879409	1.1293429436403195	1.761022033691404		-0.5615465102476214	1.8301872386932359	1.2724050521850572	2.11170179473029	1.4239212474822978	0	3	14	2	2	0	4	14	0	1	0	0	0	0	0	0		1.6729373836517354	1.0435395165852153	1.9517491340637179	1.717817559242249		1.3521451234817574	1.0340020063945274		1.761022033691404						
sub-02	ses-008	run-1	38	2	7	13	40	20	0.6	2.0301740933590398	1.2194472353081962	2.3917390537261967	1.4847168827056936	1.8534577347682084	-0.26526964739749737	6	12	14	6	0	2	0	0	6	14	14	6	0.65	0.5071428571428571	0.65	0.65	0.9757680686314979	1.4674287645022057	1.2048344959531494	1.001259735425317	-0.4916606958707078		2.3917390537261967			8	30	2	0	4	3	11	2	1.7109231396898714	1.7213692963123335	1.0856013523737595	2.3917390537261967		-0.6357679439385739	1.7629300475120644	1.113765996297199	1.8507425854422832	1.868391056060798	0	6	6	6	2	0	12	6	0	2	0	0	0	0	0	0		1.7830468734105438	0.9757680686314979	1.1518106555938676	1.5363365650177023		1.1495841511090574	1.001259735425317		2.3917390537261967						
sub-02	ses-008	run-2	36	4	11	9	40	20	0.35	1.1558902186895261	1.2016868729061578	1.869792311191552	1.7187337736649988	1.6588500467936154	-0.517046900758841	8	8	12	8	0	4	0	0	8	12	12	8	0.44999999999999996	0.11666666666666659	0.44999999999999996	0.44999999999999996	0.9754449141025567	1.5755727899074643	1.2176754498481765	1.0300600492954244	-0.6001278758049076		1.869792311191552			7	29	3	1	7	4	8	1	1.4393813596153926	1.7863380786350878	1.0605641680750368	1.987534713745114	1.5165651035308656	-0.7257739105600509	2.0444471713474863	1.1487353277206456	1.6931429362296997	1.3845069313049407	0	3	8	5	4	0	8	8	0	3	0	1	0	0	0	0		2.1295087496439797	0.9754449141025567	1.2432112140655547	1.5289600753784187		1.0620331370830556	1.0300600492954244		1.987534713745114		1.5165651035308656				
sub-02	ses-008	run-3	33	7	8	12	40	20	0.42499999999999993	1.1879363942092798	1.145075943975739	1.608556635720385	1.7797946453094493	1.7714609519640645	-0.6347187013337103	10	6	7	10	0	4	3	0	10	10	10	10	0.6	0.19999999999999996	0.29999999999999993	0.6	1.0033777618408224	1.4339235655466727	1.3083720016479532	0.9991583127975459	-0.43054580370585027		1.610026061534887	1.6065974013010493		7	26	7	0	7	1	10	2	2.0301740933590406	1.5660083116803858	1.0317479988244882	1.608556635720385		-0.5342603128558976	1.8234686047690272	1.474076929092405	1.7321052513122606	1.9682394552230846	0	3	10	3	4	0	3	10	0	4	0	0	3	0	0	0		1.6217974376678466	1.0033777618408224	1.2460496934254988	1.5241664671897903		1.0206460475921706	0.9991583127975459		1.610026061534887			1.6065974013010493			
sub-02	ses-008	run-4	35	5	6	14	40	20	0.575	1.6747498930840488	1.2369173701150105	1.5575241317748976	1.6971126222610469	1.7338332584926062	-0.4601952521460364	10	5	10	10	0	5	0	0	10	10	10	10	0.7	0.2	0.7	0.7	1.0809350557327277	1.5801290302276627	1.3557415752410893	1.1024696493148887	-0.49919397449493497		1.5575241317748976			8	27	5	0	5	1	14	0	2.0986158171213525	1.5031096506118793	1.1580455833011236	1.5575241317748976		-0.3450640673107557	1.648412971496581	1.940610876083376	1.7338332584926062		0	3	10	2	3	2	7	8	0	5	0	0	0	0	0	0		1.5863050619761172	1.0809350557327277	1.5708649826049803	1.5531260045369468	1.303292002677921	1.2711482484000076	1.0522640609741307		1.5575241317748976						
sub-02	ses-008	run-5	32	8	4	16	40	20	0.6000000000000001	1.6832424671458286	1.2566093406081211	1.9795327985286733	1.8620837736129723	1.6442965173721338	-0.6054744330048512	12	2	6	12	0	6	2	0	12	8	8	12	0.8	0.04999999999999999	0.55	0.8	1.1855514645576497	1.9375209951400758	1.5230837424596189	1.0809447399775178	-0.7519695305824261		2.044321716626488	1.785166044235229		5	27	8	0	3	1	15	1	2.0986158171213525	1.8907676506042492	1.139172616534764	1.9795327985286733		-0.7515950340694852	2.1394063790639186	1.0301159572601328	1.6427882080078144	1.6669211578369243	1	2	11	0	2	0	4	12	0	6	0	0	2	0	0	0	1.4220081424713271	1.9375209951400758	1.1640554029291337		2.078394060134883		1.2454285836219867	1.0809447399775178		2.044321716626488			1.785166044235229			
sub-02	ses-008	run-6	38	2	8	12	40	20	0.5499999999999999	1.8982007300872719	1.2568863996706516	2.1333580303192132	2.161087222099304	1.8329894558588713	-0.9042008224286524	14	6	5	13	0	0	1	1	14	6	6	14	0.6	0.6	0.43333333333333335	0.5285714285714286	1.0181851441519616	1.992182528177899	1.289683988571167	1.1619673890333901	-0.9739973840259375			3.009116115570066	1.2575999450683604	8	30	2	0	8	0	9	3	2.634453734736136	1.9242773950099952	1.07891546758016	2.1333580303192132		-0.8453619274298352	2.161087222099304		1.8636139276292658	1.7411160405476878	1	4	13	2	1	2	4	11	0	0	0	0	1	1	0	0	1.4147390079498336	2.3776705050468467	0.9876810007828944	1.2212065744400036	1.4375219249725362	1.5156381034851023	1.2527245044708248	1.0976636227694423					3.009116115570066	1.2575999450683604		
sub-02	ses-009	run-1	32	8	12	8	40	20	0.20000000000000007	0.5882741304371146	1.3594493314623823	1.579874855279923	1.5136721062660297	1.752867989540101	-0.15422277480364732	6	8	12	6	0	6	2	0	6	14	14	6	0.4	-0.02857142857142858	0.2571428571428571	0.4	0.9772821029027293	1.5965689790248874	1.6055213729540483	0.9333129469553635	-0.619286876122158		1.3780797529220596	2.1852601623535133		15	17	4	4	9	3	5	3	0.8473149632209973	1.726227853775024	1.0358212235394633	1.8792598867416384	1.2804898238182076	-0.6904066302355607	1.6206235514746794	1.1928177706400807	1.8522065010070814	1.5873038037618	0	5	6	3	10	0	2	6	0	2	0	4	2	0	0	0		1.8500573310852075	0.9772821029027293	1.174088392257687	1.664313115119932		1.3115626621246292	0.9333129469553635		1.5732596111297634		1.2804898238182076	2.1852601623535133			
sub-02	ses-009	run-2	34	6	9	11	40	20	0.39999999999999997	1.1620947363488638	1.3797660432142378	1.8967929999033633	1.7592995177374946	1.7773126168684557	-0.3795334745232568	8	8	10	8	0	4	2	0	8	12	12	8	0.55	0.21666666666666662	0.38333333333333336	0.55	0.9628180408477744	1.6399721074104299	1.8325478210449262	0.9705307590961487	-0.6771540665626554		1.7980475115776064	2.094283976554877		14	20	6	0	8	1	10	1	1.6448536269514729	1.739643585341319	1.1278517637252812	1.8967929999033633		-0.6117918216160378	1.8155413293838498	1.3093650245666524	1.8297440814971964	1.252997970581049	0	6	8	2	8	0	2	8	0	4	0	0	2	0	0	0		1.683719987869261	0.9628180408477744	1.5087284660339364	1.7815862834453622		2.0363939714431822	0.9705307590961487		1.7980475115776064			2.094283976554877			
sub-02	ses-009	run-3	33	7	7	13	40	20	0.475	1.3199097574810477	1.3786475028413712	1.971754552296232	1.682052970613755	1.5649066624274657	-0.30340546777238386	10	5	8	10	0	5	2	0	10	10	10	10	0.65	0.15000000000000002	0.45000000000000007	0.65	1.0182069892883299	2.018819787979126	1.6608798456192	1.1932159996032723	-1.0006127986907962		1.7217687911987352	2.5967189550399743		9	24	6	1	5	2	7	6	1.5348986686804	2.0935410912831602	1.1105624071757003	2.027013653119406	1.640199947357189	-0.9829786841074599	1.8418363456726177	1.2825945329665984	1.5836734185900059	1.5430121135711687	0	4	10	1	4	1	4	9	0	4	0	1	2	0	0	0		2.108326513767242	1.0182069892883299	1.6607928848266624	2.1429154706001228	1.836901884078984	1.1788442206382772	1.1216953457726377		1.7421610021591216		1.640199947357189	2.5967189550399743			
sub-02	ses-009	run-4	27	13	9	11	40	20	0.22500000000000003	0.5794235370249536	1.1483885556680216	2.000532217025757	1.9473050901624873	2.0270871413837788	-0.7989165344944658	10	4	3	10	0	6	7	0	10	10	10	10	0.55	-0.04999999999999999	-0.15000000000000002	0.55	1.001634943962101	1.4540855097770748	1.4346424420674637	1.086987219810488	-0.4524505658149738		1.8301142040888472	2.1466047995431086		2	25	11	2	7	2	10	1	1.6001909295089756	1.4891430282592886	1.1211281978607202	2.065551053827458	1.6429286146164017	-0.3680148303985684	2.036545085906979	1.6349651050567644	2.025073646545411	2.047222089767459	0	2	10	2	0	0	3	10	0	5	0	1	6	0	1	0		1.4891430282592886	1.001634943962101	1.4190279912948611			1.4346424420674637	1.086987219810488		1.901520622253416		1.4730821132660026	2.20224308013916		1.8127751159668009	
sub-02	ses-009	run-5	35	5	14	6	40	20	0.17500000000000004	0.6259488676679672	1.3558843560900027	2.283670661926267	1.8440004614421317	1.8405785576502487	-0.488116105352129	12	6	5	12	0	2	3	0	12	8	8	12	0.30000000000000004	0.050000000000000044	-0.07499999999999996	0.30000000000000004	1.1497914838790908	1.7510172049204507	1.8620787067413331	1.1534964911143024	-0.6012257210413599		1.8689278793334942	2.560165850321449		9	26	5	0	12	2	6	0	1.6668720319521682	1.8872302352057555	1.171956936396088	2.283670661926267		-0.7152732988096675	1.902783058484397	1.4913048791885402	1.8405785576502487		0	4	12	2	5	0	0	12	0	2	0	0	3	0	0	0		1.9186696457862835	1.1497914838790908	1.4157123231887851	1.8620787067413331			1.1534964911143024		1.8689278793334942			2.560165850321449			
sub-02	ses-009	run-6	34	6	10	10	40	20	0.35	1.0364333894937898	1.2174494883593394	1.6813346322377563	1.855544701576236	1.7926437025070197	-0.6380952132168967	14	2	4	14	0	4	2	0	14	6	6	14	0.5	-0.16666666666666669	0.16666666666666663	0.5	1.1221142026356286	1.9450705671310367	1.9756856560707092	0.9922000006267024	-0.8229563644954081		1.5071528506279028	2.0296981954574633		7	27	5	1	9	1	10	0	2.0986158171213525	1.9532771301269503	1.0266793590121812	1.7184097328186083	1.495959129333496	-0.926597771114769	1.919900331497196	1.2763440322875963	1.7926437025070197		1	2	13	0	4	0	0	14	0	3	0	1	2	0	0	0	1.880056152343741	1.9450705671310367	1.0638109757350045		1.9756856560707092			0.9922000006267024		1.5108840910593717		1.495959129333496	2.0296981954574633			
sub-02	ses-010	run-1	36	4	7	13	40	20	0.55	1.6668720319521682	1.4068029477861208	1.721409094333648	1.8664119992937398	1.5912435546288122	-0.459609051507619	6	12	12	6	0	2	2	0	6	14	14	6	0.65	0.5071428571428571	0.5071428571428571	0.65	0.9771899573008227	1.846749447981517	1.399479526678723	0.9711697800954227	-0.8695594906806943		1.7580580377578698	1.684760150909426		12	24	4	0	7	0	6	7	2.213311087675854	1.9228883592287715	1.1487602420647955	1.721409094333648		-0.774128117163976	1.8664119992937398		1.561016775767009	1.6171522222246435	0	8	6	4	4	0	8	6	0	2	0	0	2	0	0	0		2.072718728780746	0.9771899573008227	1.394810886383059	1.6232276201248226		1.287605479955673	0.9711697800954227		1.7580580377578698			1.684760150909426			
sub-02	ses-010	run-2	35	5	8	12	40	20	0.475	1.4036964835118075	1.281065256936209	1.7800904140472427	1.6446916735172308	1.8713014554977463	-0.3636264165810217	8	9	10	8	0	3	2	0	8	12	12	8	0.6	0.35	0.43333333333333335	0.6	0.9636460375785809	1.712305926216976	1.4211238250732396	0.9382655131816868	-0.748659888638395		1.9556039905548086	1.5168200492858936		7	28	5	0	6	2	10	2	1.805952078252641	2.1290326091221394	1.0690734188897266	1.7800904140472427		-1.0599591902324128	1.8305998881657992	1.0869670295715252	1.9325844345092826	1.5648865604400655	0	5	8	4	2	0	8	8	0	3	0	0	2	0	0	0		2.157708232879641	0.9636460375785809	1.155553042888645	2.0573435497283867		1.2620688939094529	0.9382655131816868		1.9556039905548086			1.5168200492858936			
sub-02	ses-010	run-3	38	2	5	15	40	20	0.7	2.319343377147554	1.343517897756478	1.9052679872512788	2.0183103694915787	1.9205765584309908	-0.6747924717351008	10	8	10	10	0	2	0	0	10	10	10	10	0.75	0.55	0.75	0.75	1.0275117464065602	1.8045560801029206	1.6909647359848017	0.9432466650009171	-0.7770443336963604		1.9052679872512788			7	31	2	0	5	0	9	6	2.7153790109005236	1.7961477633884968	1.2413111539040862	1.9052679872512788		-0.5548366094844106	2.0183103694915787		2.13139463318719	1.6043494462966919	1	3	9	5	3	0	7	10	0	2	0	0	0	0	0	0	1.3446798610687258	2.029422950744627	0.9922708447774305	1.6696359577178967	1.7133618768056234		1.6813659613473066	0.9432466650009171		1.9052679872512788						
sub-02	ses-010	run-4	35	5	6	14	40	20	0.575	1.6747498930840488	1.3265537766047883	2.039752912521365	1.6057774861653744	2.090987808363779	-0.27922370956058606	10	7	8	10	0	3	2	0	10	10	10	10	0.7	0.39999999999999997	0.5	0.7	1.1585136308670065	1.7723751463208868	1.5801342403888683	0.9796545925140372	-0.6138615154538802		2.235708475112922	1.7458195686340297		10	25	5	0	3	3	12	2	1.355072753458165	1.7136536464691143	1.171713828659058	2.039752912521365		-0.5419398178100563	1.7152567927042668	1.496298179626482	2.1160488406817133	1.9406216144561768	0	4	10	3	5	1	3	9	0	3	0	0	2	0	0	0		1.8904029059410057	1.1585136308670065	1.6150048001607284	1.657907932281494	1.2853851795196505	1.4505114205678253	0.9456845272911912		2.235708475112922			1.7458195686340297			
sub-02	ses-010	run-5	37	3	5	15	40	20	0.675	2.114021221134538	1.278463209255323	1.67912266413371	1.5587428970336972	1.8324322827657058	-0.2802796877783742	12	5	8	12	0	3	0	0	12	8	8	12	0.75	0.375	0.75	0.75	1.0310663906733208	1.9023892936706546	1.4680407118797336	1.1395058242479965	-0.8713229029973337		1.67912266413371			7	30	3	0	3	2	13	2	1.956041315740682	1.9580209623064349	1.1198997335433967	1.67912266413371		-0.8381212287630382	1.607494112650561	1.4856160736084014	1.8447978437863857	1.7520561361312867	0	4	12	1	2	1	6	11	0	3	0	0	0	0	0	0		2.0761178421974193	1.0310663906733208	1.2074750995635952	1.585870103836065	2.2299351596832366	1.42876424789429	1.0403758846629747		1.67912266413371						
sub-02	ses-010	run-6	38	2	11	9	40	20	0.3999999999999999	1.519192280096398	1.20714044420343	1.355185608863831	1.56964424566789	1.740440217124089	-0.36250380146446015	14	4	6	14	0	2	0	0	14	6	6	14	0.44999999999999996	0.11666666666666659	0.44999999999999996	0.44999999999999996	1.056011343683515	1.6525588274002132	1.8700817108154315	0.9468894638334058	-0.5965474837166982		1.355185608863831			8	30	2	0	6	5	8	1	1.3489795003921634	1.8672319436073352	1.0311160443623884	1.355185608863831		-0.8361158992449469	1.7858310604095446	1.3102200679779046	1.7221327376365636	1.886900053024292	1	3	13	1	4	0	2	14	0	2	0	0	0	0	0	0	1.6543731021881172	1.7510694185892817	1.009983516106238	1.3570270538330078	2.00756854772568		1.5951080369949349	0.9468894638334058		1.355185608863831						
sub-02	ses-011	run-1	33	7	3	17	40	20	0.6749999999999999	1.9710226805672697	1.5939626791982953	2.030552088873729	1.7144704341888446	1.9959421045639947	-0.12050775499054933	6	10	11	6	0	4	3	0	6	14	14	6	0.85	0.5642857142857143	0.6357142857142857	0.85	1.209577906926474	1.658172192573548	1.9690897577459217	1.1835986185073797	-0.44859428564707393		1.8248198246955916	2.304861774444579		12	21	5	2	2	1	10	7	1.7075604048946866	2.001800827185314	1.3609123089199986	2.0791114807128936	1.9091536092758181	-0.6408885182653152	1.9086265707015997	1.3261581611633346	1.974889208793643	2.0260176699502113	0	7	6	3	5	0	6	6	0	3	0	1	2	0	1	0		1.739418938500543	1.209577906926474	1.4685964520772261	2.3691354713439936		1.6357183297475284	1.1835986185073797		1.846047430038458		1.7611370086669922	2.4287075567245466		2.057170209884644	
sub-02	ses-011	run-2	36	4	10	10	40	20	0.4	1.2815515655446004	1.3722824147012522	2.3073870968818593	1.7106104631423975	1.7754929838180544	-0.3383280484411453	8	10	10	8	0	2	2	0	8	12	12	8	0.5	0.33333333333333337	0.33333333333333337	0.5	1.1200940632820142	1.7190266895294208	1.5071614608764672	1.0224416148662603	-0.5989326262474066		2.6802786636352494	1.9344955301284692		10	26	4	0	8	2	9	1	1.6668720319521682	1.8648433799743647	1.1828358895962088	2.3073870968818593		-0.6820074903781559	1.7793289387226139	1.4357365608215318	1.8327231852213544	1.260421171188355	0	6	8	4	4	0	6	8	0	2	0	0	2	0	0	0		1.9776300986607882	1.1200940632820142	1.3311215758323698	1.695663301944729		1.3814935668309591	1.0224416148662603		2.6802786636352494			1.9344955301284692			
sub-02	ses-011	run-3	37	3	10	10	40	20	0.42500000000000004	1.4395314709384563	1.4298151758554825	1.7517399088541665	2.1907730579376246	1.9979584302902254	-0.7609578820821421	10	8	9	10	0	2	1	0	10	10	10	10	0.5	0.30000000000000004	0.4	0.5	1.1944897499084441	1.8065990209579499	1.5867578093210868	1.2224651556015034	-0.6121092710495057		1.8330388927459742	1.589141941070551		12	25	3	0	9	1	8	2	1.963492990915848	1.8160438195864386	1.2444254268646235	1.7517399088541665		-0.571618392721815	2.1702388583289256	2.375580854415915	2.0558379387855563	1.7664403963089015	1	7	9	1	4	0	5	10	0	2	0	0	1	0	0	0	2.1677128696441628	1.8538154547555128	1.0863538477155865	1.476083984375009	1.6620261955261277		1.526543100357054	1.2224651556015034		1.8330388927459742			1.589141941070551			
sub-02	ses-011	run-4	38	2	8	12	40	20	0.5499999999999999	1.8982007300872719	1.347975567767497	1.8997186470031697	1.7104782772064204	1.8526490990320843	-0.3625027094389235	10	9	9	10	0	1	1	0	10	10	10	10	0.6	0.5	0.5	0.6	1.0772501039505051	1.5704894108242489	1.688284126917518	1.112160869598393	-0.49323930687374373		2.434099197387696	1.3653380966186432		10	28	2	0	5	3	12	0	1.5608339022018305	1.774908505439755	1.1954995185988333	1.8997186470031697		-0.5794089868409218	1.8999561767578126	1.3946817779541003	1.8526490990320843		0	4	10	5	6	0	3	10	0	1	0	0	1	0	0	0		1.8119495916366546	1.0772501039505051	1.3773212661743244	1.7502144479751554		1.5644234848022431	1.112160869598393		2.434099197387696			1.3653380966186432			
sub-02	ses-011	run-5	38	2	6	14	40	20	0.6499999999999999	2.169254139659513	1.2275080364628843	2.050890083312993	1.5688560946782388	1.9104490470886295	-0.3413480582153545	12	6	8	12	0	2	0	0	12	8	8	12	0.7	0.45	0.7	0.7	1.0420493205388404	1.5332272068659467	1.561949781179429	1.0371460040410339	-0.49117788632710635		2.050890083312993			7	31	2	0	4	2	13	1	2.0369665919050695	1.5156279250553695	1.16244870678071	2.050890083312993		-0.35317921827465937	1.5592891025543165	1.587990078926083	1.8774963437593966	2.338834190368658	1	2	11	4	3	1	5	11	0	2	0	0	0	0	0	0	1.3779951095580998	1.7638990640640344	1.0115087942643621	1.4178912782669029	1.492898699442544	1.224906139373786	1.60338043022156	1.0200769008289656		2.050890083312993						
sub-02	ses-011	run-6	39	1	10	10	40	20	0.475	1.959963984540054	1.3276300990275867	2.328614187240589	2.1968941373825075	2.2092363300323496	-0.8692640383549208	14	6	5	14	0	0	1	0	14	6	6	14	0.5	0.5	0.33333333333333337	0.5	1.162450355121072	2.0711386315027878	1.6598625221252443	1.0555088921955658	-0.9086882763817157			2.328614187240589		9	30	1	0	10	0	8	2	2.634453734736136	1.9275362120734303	1.1476582651138334	2.328614187240589		-0.7798779469595969	2.1968941373825075		2.2555046427249934	2.0241630792617755	1	5	13	1	3	0	2	14	0	0	0	0	1	0	0	0	1.5516990566253526	1.9550113220214846	1.1325081473130505	2.651775178909304	2.007023413976033		1.1391211843490616	1.0555088921955658					2.328614187240589			
sub-02	ses-012	run-1	30	10	8	11	40	19	0.32894736842105265	0.8736910749853487	1.5702998876571677	1.58539070034027	2.0086370766162887	2.0407838119160058	-0.438337188959121	6	9	9	6	0	5	5	0	6	14	14	6	0.5789473684210527	0.22180451127819556	0.22180451127819556	0.5789473684210527	1.0749921242396034	1.826253594292533	1.8693122026655433	1.2331586186091197	-0.7512614700529296		1.461950279235841	1.708831121444699		15	15	6	4	7	1	10	1	1.3012168946738947	1.951539467493693	1.189060307820642	1.560906969706214	1.6221162962913542	-0.7624791596730509	2.0994813673836865	1.3727270412445025	2.077618195533754	1.672439975738527	0	9	6	0	6	0	3	6	0	3	0	2	3	0	2	0		1.826253594292533	1.0749921242396034		2.139468277295433		1.329000053405764	1.2331586186091197		1.4944314543406172		1.4132285165786769	1.6273824850718104		1.8310040760040316	
sub-02	ses-012	run-2	31	9	9	11	40	20	0.325	0.8810763732155433	1.3284834188030632	1.732889366149902	1.721919737921822	1.9641638400337917	-0.39343631911875887	8	6	9	8	0	6	3	0	8	12	12	8	0.55	0.04999999999999999	0.3	0.55	1.171719247102736	1.5390839624404948	1.6136998102400046	1.0064287424087577	-0.36736471533775883		1.770504972139997	1.657658154169712		13	18	8	1	9	0	11	0	1.8343026376849805	1.608099466470574	1.126538495487639	1.780227011442184	1.3541882038116455	-0.48156097098293493	1.721919737921822		1.9641638400337917		1	6	7	0	6	0	3	8	0	5	0	1	3	0	0	0	1.279889059066761	1.5390839624404948	1.156266416822161		1.7318167050679552		1.377466020584104	1.0064287424087577		1.8537683258056674		1.3541882038116455	1.657658154169712			
sub-02	ses-012	run-3	31	9	5	15	40	20	0.525	1.4299047765565511	1.2876443176884829	1.6045849778917076	1.8121735839843751	1.860209672292075	-0.5245292662958922	10	3	8	10	0	7	2	0	10	10	10	10	0.75	0.04999999999999999	0.55	0.75	1.1101037645340015	1.6967499224344824	1.6804620885849015	1.0281989727020298	-0.5866461579004809		1.6454879869733534	1.4614244461059478		8	23	8	1	4	1	12	3	1.8339720532242652	1.7034379422664632	1.143020448270055	1.5535669744014715	2.012729005813597	-0.5604174939964082	1.85912470817566	1.624369087219236	1.8887711691856381	1.7459636847178217	0	1	10	2	7	0	1	10	0	6	0	1	2	0	0	0		1.5710568618774232	1.1101037645340015	1.7595964527130121	1.7223495251791832		1.3872500324249302	1.0281989727020298		1.5842811504999794		2.012729005813597	1.4614244461059478			
sub-02	ses-012	run-4	33	7	7	13	40	20	0.475	1.3199097574810477	1.3449961777889392	1.6487727165222192	1.9028688294546916	1.6692600433643052	-0.5578726516657524	10	5	8	10	0	5	2	0	10	10	10	10	0.65	0.15000000000000002	0.45000000000000007	0.65	1.1583189687728939	1.9995676822662396	1.646092811822891	0.9635103273391721	-0.8412487134933457		1.7098989505767839	1.4959571313858078		9	24	7	0	5	2	11	2	1.5348986686804	1.853027389314442	1.1544844734668753	1.6487727165222192		-0.6985429158475667	2.0478427066802936	1.5404341363906866	1.6886569257216024	1.5625771903991712	0	4	10	1	5	0	3	10	0	5	0	0	2	0	0	0		2.2198798227310235	1.1583189687728939	1.1183191204071044	1.5595454425811766		1.7903384272257483	0.9635103273391721		1.7098989505767839			1.4959571313858078			
sub-02	ses-012	run-5	37	3	12	8	40	20	0.32500000000000007	1.1861843678026567	1.2557376956939699	1.5494510332743323	1.796403969128928	1.6026027047634193	-0.5406662734349581	12	5	8	12	0	3	0	0	12	8	8	12	0.4	0.025000000000000022	0.4	0.4	1.1921084904670725	1.6532326259613008	1.4204486989974965	1.043936677773795	-0.46112413549422837		1.5494510332743323			13	24	3	0	10	2	8	0	1.5348986686804	1.6733438205718971	1.0295343780517594	1.5494510332743323		-0.6438094425201377	1.7963326606750498	1.7967605113983183	1.6026027047634193		1	5	11	0	6	1	2	11	0	3	0	0	0	0	0	0	2.816483964920046	1.6532326259613008	1.0444379927895293		1.5378452316919935	1.4437511825561522	1.0682591009140054	1.0075899046117627		1.5494510332743323						
