subject	session	run	hit	miss	false_alarm	correct_rej	old	new	rate_hit_minus_FA	dprime	rt_hit	rt_miss	rt_FA	rt_CR	diff_rt_hit_minus_FA	hit_within	hit_between	hit_within_between	hit_between_within	miss_within	miss_between	miss_within_between	miss_between_within	old_within	old_between	old_within_between	old_between_within	rate_Hwith_min_FA	rate_Hbetw_min_FA	rate_Hwith_betw_min_FA	rate_Hbetw_with_min_FA	rt_hit_within	rt_hit_between	rt_hit_within_between	rt_hit_between_within	diff_rt_Hwith_min_Hbetw	rt_miss_within	rt_miss_between	rt_miss_within_between	rt_miss_between_within	hit_loConf	hit_hiConf	miss_loConf	miss_hiConf	FA_loConf	FA_hiConf	CR_loConf	CR_hiConf	dprime_hiConf	rt_hit_loConf	rt_hit_hiConf	rt_miss_loConf	rt_miss_hiConf	diff_rt_hitHC_minus_hitLC	rt_FA_loConf	rt_FA_hiConf	rt_CR_loConf	rt_CR_hiConf	hit_within_loConf	hit_between_loConf	hit_within_hiConf	hit_between_hiConf	hit_within_between_loConf	hit_between_within_loConf	hit_within_between_hiConf	hit_between_within_hiConf	miss_within_loConf	miss_between_loConf	miss_within_hiConf	miss_between_hiConf	miss_within_between_loConf	miss_between_within_loConf	miss_within_between_hiConf	miss_between_within_hiConf	rt_hit_within_loConf	rt_hit_between_loConf	rt_hit_within_hiConf	rt_hit_between_hiConf	rt_hit_within_between_loConf	rt_hit_between_within_loConf	rt_hit_within_between_hiConf	rt_hit_between_within_hiConf	rt_miss_within_loConf	rt_miss_between_loConf	rt_miss_within_hiConf	rt_miss_between_hiConf	rt_miss_within_between_loConf	rt_miss_between_within_loConf	rt_miss_within_between_hiConf	rt_miss_between_within_hiConf
sub-06	ses-007	run-3	35	5	7	13	40	20	0.525	1.5356698467835757	1.5752007214682457	1.7013078613281265	1.95515965870449	2.1578712404691247	-0.3799589372362442	10	6	9	10	0	4	1	0	10	10	10	10	0.65	0.25	0.55	0.65	1.2884765920639054	1.915119420687357	1.9473562992943683	1.3230336112976087	-0.6266428286234516		1.6671068024635325	1.838112096786503		1	34	0	5	2	5	0	13	1.7109231396898714	2.619862098693851	1.5444753868439631		1.7013078613281265	-1.0753867118498877	2.3570156574249523	1.794417259216305		2.1578712404691247	0	0	10	6	1	0	8	10	0	0	0	4	0	0	1	0			1.2884765920639054	1.915119420687357	2.619862098693851		1.863293074369433	1.3230336112976087				1.6671068024635325			1.838112096786503	
sub-06	ses-007	run-4	37	3	8	11	40	19	0.5039473684210527	1.6387327957277233	1.4885250851914693	2.8581903394063346	2.591402266025546	2.5352451783960546	-1.1028771808340767	10	7	10	10	0	3	0	0	10	10	10	10	0.5789473684210527	0.2789473684210526	0.5789473684210527	0.5789473684210527	1.3241616249084482	1.951421575546269	1.6433952970504762	1.1739907903671232	-0.6272599506378207		2.8581903394063346			1	36	1	2	3	5	1	10	1.9151915663243013	2.784423961639405	1.4525278941790267	3.5133089542388944	2.5306310319900547	-1.3318960674603781	2.718756376902263	2.514989799499516	2.7421359729766834	2.514556098937992	0	1	10	6	0	0	10	10	0	1	0	2	0	0	0	0		2.784423961639405	1.3241616249084482	1.8125878445307464			1.6433952970504762	1.1739907903671232		3.5133089542388944		2.5306310319900547				
sub-06	ses-007	run-5	38	1	12	8	39	20	0.37435897435897436	1.695764893804088	1.3854953512392558	2.3855492019653326	1.9068970195452393	2.0552436172962185	-0.5214016683059834	12	8	7	11	0	0	1	0	12	8	8	11	0.4	0.4	0.275	0.4	1.2445380552609748	1.85228670358658	1.4772770977020255	1.1413757610321098	-0.6077486483256052			2.3855492019653326		1	37	0	1	4	8	0	8	1.8858950689821476	2.06394609451294	1.3671588446642915		2.3855492019653326	-0.6967872498486487	2.351278324127196	1.684706367254261		2.0552436172962185	0	1	12	7	0	0	7	11	0	0	0	0	0	0	1	0		2.06394609451294	1.2445380552609748	1.822049647739957			1.4772770977020255	1.1413757610321098							2.3855492019653326	
sub-06	ses-007	run-6	34	6	8	10	40	18	0.40555555555555556	1.176143688375652	1.863776427437277	1.807283698717755	2.2078163003921527	2.0115371751785296	-0.3440398729548757	13	3	4	14	1	3	2	0	14	6	6	14	0.4841269841269842	0.05555555555555558	0.2222222222222222	0.5555555555555556	1.8486289889995868	2.508507035573326	2.375540008544922	1.593467181069509	-0.659878046573739	1.3307849788665749	1.8970410410563139	1.9108970451355063		4	30	0	6	3	5	0	10	1.26394554804586	2.5533039808273283	1.7718394203186034		1.807283698717755	-0.7814645605087249	2.5891790517171245	1.9789986495971696		2.0115371751785296	1	1	12	2	2	0	2	14	0	0	1	3	0	0	2	0	2.844573993682843	2.9859729576110965	1.7656335719426488	2.269774074554441	2.191334486007687		2.5597455310821573	1.593467181069509			1.3307849788665749	1.8970410410563139			1.9108970451355063	
sub-06	ses-008	run-1	31	9	5	14	40	19	0.5118421052631579	1.3890550271401705	1.7399453716893352	2.4957842720879464	2.467685512542726	2.0441613783155206	-0.7277401408533908	6	7	12	6	0	7	2	0	6	14	14	6	0.736842105263158	0.2368421052631579	0.593984962406015	0.736842105263158	1.3760689369837398	1.9237818091256276	2.089614613056185	1.1900074799855556	-0.5477128721418878		2.2863053594316765	3.2289604663848905		2	29	2	7	2	3	1	13	1.6009080937050122	2.7823483896255468	1.6680555083833895	2.4905244874954207	2.4972870676858108	-1.1142928812421573	2.5684274435043335	2.4005242252349874	2.4629688358306936	2.0119454200451226	0	0	6	7	2	0	10	6	0	2	0	5	0	0	2	0			1.3760689369837398	1.9237818091256276	2.7823483896255468		1.9510678577423128	1.1900074799855556		2.4905244874954207		2.204617708206179			3.2289604663848905	
sub-06	ses-008	run-2	32	8	1	19	40	20	0.75	2.486474860524387	1.6031783884763724	2.4024832069873785	2.1536761665344244	1.996301720769786	-0.550497778058052	8	9	7	8	0	3	5	0	8	12	12	8	0.95	0.7	0.5333333333333333	0.95	1.2248825407028203	2.1440165487925222	1.9060223715645943	1.1080428206920616	-0.9191340080897019		2.239404417673749	2.500330480575556		3	29	0	8	1	0	1	18	2.557724110582533	2.5404724311828577	1.506216935782598		2.4024832069873785	-1.0342554954002596	2.1536761665344244		2.046266155242918	1.993525918854612	0	2	8	7	1	0	6	8	0	0	0	3	0	0	5	0		2.898589110374445	1.2248825407028203	1.928424388340544	1.8242390727996831		1.919652921358746	1.1080428206920616				2.239404417673749			2.500330480575556	
sub-06	ses-008	run-3	32	7	5	15	39	20	0.5705128205128205	1.5918109358153099	1.5190678998827947	2.6455019855499313	2.3819303226470927	2.2992239615122485	-0.862862422764298	10	6	7	9	0	4	3	0	10	10	10	9	0.75	0.35	0.44999999999999996	0.75	1.420000897407538	1.94054527600606	1.7590859508514431	1.1614767233530654	-0.520544378598522		2.563875989913946	2.754336646397912		0	32	1	6	2	3	1	14	1.953754575113018		1.5190678998827947	2.963094930648808	2.592569828033452		2.8732699060440017	2.0543706003824864	2.838891944885233	2.2606762484141787	0	0	10	6	0	0	7	9	0	0	0	4	1	0	2	0			1.420000897407538	1.94054527600606			1.7590859508514431	1.1614767233530654				2.563875989913946	2.963094930648808		2.6499575042724643	
sub-06	ses-008	run-4	33	6	4	15	39	19	0.6356275303643725	1.8246726131465016	1.7805249803716507	2.7609324693679835	1.9189186596870356	2.557769333521526	-0.13839367931538482	10	5	8	10	0	5	1	0	10	10	9	10	0.7894736842105263	0.2894736842105263	0.6783625730994152	0.7894736842105263	1.534137392044073	2.2084195117950443	1.8407450044155125	1.764789283752442	-0.6742821197509712		2.6824535503387454	3.1533270645141727		1	32	0	6	3	1	0	15	2.537177444257498	3.4006251716613747	1.729896849393847		2.7609324693679835	-1.6707283222675278	2.049682811101271	1.5266262054443305		2.557769333521526	0	1	10	4	0	0	8	10	0	0	0	5	0	0	1	0		3.4006251716613747	1.534137392044073	1.9103680968284618			1.8407450044155125	1.764789283752442				2.6824535503387454			3.1533270645141727	
sub-06	ses-008	run-5	29	10	4	15	39	19	0.5330634278002699	1.4590485810923042	1.5239409012630065	2.694640564918518	1.7756888484954878	2.3335454343160027	-0.2517479472324813	10	3	5	11	2	5	3	0	12	8	8	11	0.6228070175438597	0.16447368421052633	0.4144736842105263	0.7894736842105263	1.3016719036102273	1.9294215583801275	2.1740111198425325	1.3199315296519882	-0.6277496547699002	1.6386913251876791	2.926426498413086	3.012296835581464		1	28	1	9	0	4	1	14	1.3813549448680982	2.252717895507814	1.497913151468549	2.8631039714813227	2.675922408633762	-0.7548047440392651		1.7756888484954878	2.462836971282961	2.324310324532649	0	1	10	2	0	0	5	11	0	1	2	4	0	0	3	0		2.252717895507814	1.3016719036102273	1.7677733898162842			2.1740111198425325	1.3199315296519882		2.8631039714813227	1.6386913251876791	2.942257130146027			3.012296835581464	
sub-06	ses-008	run-6	32	5	9	11	37	20	0.4148648648648649	1.228101713870239	1.4665269008278858	2.7107882957458513	2.1692638948228637	2.1345554490522924	-0.7027369939949779	12	4	6	10	2	2	0	1	14	6	6	11	0.4071428571428571	0.21666666666666662	0.55	0.45909090909090905	1.5290248147646592	1.7955189013481205	1.1540454117457013	1.4474214973449748	-0.2664940865834613	2.8068028593063303	2.379930386543279		3.1804749870300384	0	32	0	5	4	5	0	11	1.7769301172112466		1.4665269008278858		2.7107882957458513		2.464657189846039	1.9329492588043238		2.1345554490522924	0	0	12	4	0	0	6	10	0	0	2	2	0	0	0	1			1.5290248147646592	1.7955189013481205			1.1540454117457013	1.4474214973449748			2.8068028593063303	2.379930386543279				3.1804749870300384
sub-06	ses-009	run-1	34	6	3	17	40	20	0.7	2.0728667789875797	1.6832400406108206	2.303332227071127	1.9211872482299839	2.4229158384659706	-0.23794720761916333	5	11	13	5	1	3	1	1	6	14	14	6	0.6833333333333333	0.6357142857142857	0.7785714285714286	0.6833333333333333	1.121893285751348	1.85594739827243	1.979511847862831	1.0943239097595239	-0.734054112521082	3.0290838432312057	2.329987252553306	1.8192878150939864	1.9816599464416529	7	27	1	5	1	2	2	15	1.73531375571448	2.6602366488320555	1.429944623664574	3.272191934585578	2.1095602855682367	-1.2302920251674814	2.579901037216189	1.5918303537368814	3.0080759143829425	2.344894495010374	0	2	5	9	5	0	8	5	0	1	1	2	0	0	1	1		2.5538665199279773	1.121893285751348	1.7008542601267527	2.702784700393687		1.5274663150310461	1.0943239097595239		3.272191934585578	3.0290838432312057	1.8588849115371697			1.8192878150939864	1.9816599464416529
sub-06	ses-009	run-2	34	6	8	12	40	20	0.44999999999999996	1.2897804926295895	1.508861749031967	2.2517139291763293	2.5140814411640173	2.2167934902509048	-1.0052196921320504	8	10	8	8	0	2	4	0	8	12	12	8	0.6	0.43333333333333335	0.2666666666666666	0.6	1.1382363438606244	1.8547035713195865	1.7645254373550454	1.1915211880207068	-0.7164672274589621		2.3442760944366476	2.20543284654617		4	30	3	3	7	1	3	9	2.3193433771475545	2.3358843469619797	1.3985920693079654	2.474728126525877	2.0286997318267814	-0.9372922776540142	2.534526360375542	2.370967006683344	2.839525086085002	2.009216291639539	0	4	8	6	0	0	8	8	0	1	0	1	2	0	2	0		2.3358843469619797	1.1382363438606244	1.5339163875579913			1.7645254373550454	1.1915211880207068		3.2254240703582795		1.4631281185150158	2.099380154609676		2.311485538482664	
sub-06	ses-009	run-3	32	8	9	11	40	20	0.35000000000000003	0.9672825804279883	1.6282566863298413	2.694780049324037	2.209426258934869	2.2908002870733157	-0.5811695726050279	10	6	6	10	0	4	4	0	10	10	10	10	0.55	0.14999999999999997	0.14999999999999997	0.55	1.3605176095962535	1.933224081993103	2.407407919565832	1.2455245857238775	-0.5727064723968496		2.6752171611785918	2.714342937469482		2	30	5	3	4	5	4	7	1.3489795003921634	2.8092108678817667	1.5495264075597128	2.7394021091461225	2.620409949620561	-1.2596844603220538	2.5219429302215612	1.9594129219055154	2.555076923370363	2.139785066332146	0	0	10	6	2	0	4	10	0	3	0	1	2	0	2	0			1.3605176095962535	1.933224081993103	2.8092108678817667		2.2065064454078644	1.2455245857238775		2.678989222844447		2.6639009761810257	2.830021438598635		2.5986644363403286	
sub-06	ses-009	run-4	34	6	6	13	40	19	0.5342105263157895	1.5159390428247401	1.7019577851014986	2.5020385948816917	2.4552662261327094	2.698246095363916	-0.7533084410312108	10	9	6	9	0	1	4	1	10	10	10	10	0.6842105263157895	0.5842105263157895	0.28421052631578947	0.5842105263157895	1.3411225423812865	2.0134207163916726	2.1968816184997557	1.4614736790127227	-0.6722981740103862		2.8608680820465224	2.809399354457849	0.9137660694122332	2	32	5	1	5	1	3	10	2.461477492211184	3.0738716173172023	1.6162131705880172	2.430272697448726	2.8608680820465224	-1.457658446729185	2.710874860763547	1.177223052978519	2.7223633766174395	2.6910109109878593	0	2	10	7	0	0	6	9	0	0	0	1	4	1	0	0		3.0738716173172023	1.3411225423812865	1.710434744698664			2.1968816184997557	1.4614736790127227				2.8608680820465224	2.809399354457849	0.9137660694122332		
sub-06	ses-009	run-5	32	7	3	17	39	20	0.6705128205128205	1.953754575113018	1.5691248866915712	2.2827705424172526	2.8451030413309844	2.04551389806411	-1.275978154639413	12	2	7	11	0	6	1	0	12	8	8	11	0.85	0.1	0.725	0.85	1.3086057416597996	2.691030926704407	2.2652686296190554	1.2063441103154984	-1.3824251850446074		2.2913201411565125	2.231472949981693		6	26	2	5	2	1	1	16	2.0755809262469302	2.775731174151104	1.2906772818932173	2.6837144041061407	2.1223929977416973	-1.4850538922578869	2.9021585130691676	2.7309920978546174	3.696211099624634	1.9423453229665772	0	2	12	0	4	0	3	11	0	2	0	4	0	0	1	0		2.691030926704407	1.3086057416597996		2.818081297874453		1.5281850719451928	1.2063441103154984		2.6837144041061407		2.095123009681698			2.231472949981693	
sub-06	ses-009	run-6	35	5	5	15	40	20	0.625	1.8248391305720895	1.2724140295301163	2.4876464214324976	2.528915199279794	1.9863079255421974	-1.2565011697496777	14	2	5	14	0	4	1	0	14	6	6	14	0.75	0.08333333333333331	0.5833333333333334	0.75	1.1313414423806327	2.2862084436416765	1.9500177841186506	1.0266575023106148	-1.1548670012610438		2.3142467641830455	3.181245050430306		1	34	2	3	4	1	1	14	2.6812870164452627	2.707579965591435	1.2302032667047833	2.944107465744022	2.1833390585581482	-1.477376698886652	2.5067455172538757	2.617593927383467	2.8364370727539097	1.9255844150270751	0	0	14	2	1	0	4	14	0	1	0	3	1	0	0	0			1.1313414423806327	2.2862084436416765	2.707579965591435		1.7606272387504545	1.0266575023106148		2.706969881057738		2.1833390585581482	3.181245050430306			
sub-06	ses-010	run-1	26	10	3	15	36	18	0.5555555555555556	1.5568773639514792	1.8493572227771486	2.410453933715818	2.5027319399515875	2.1732509695688886	-0.6533747171744388	5	4	11	6	0	8	2	0	5	12	13	6	0.8333333333333334	0.16666666666666666	0.6794871794871795	0.8333333333333334	1.461783174514784	2.1287232804298393	2.3146763862263082	1.133006424903866	-0.6669401059150553		2.5216995608806587	1.9654714250564562		3	23	1	9	0	3	2	13	1.3229119839412318	2.763546940485637	1.730115085684737	3.4919650554656982	2.2902860312991646	-1.0334318548009003		2.5027319399515875	2.875015521049505	2.0652871924180243	0	0	5	4	3	0	8	6	0	1	0	7	0	0	2	0			1.461783174514784	2.1287232804298393	2.763546940485637		2.1463499283790597	1.133006424903866		3.4919650554656982		2.3830902045113675			1.9654714250564562	
sub-06	ses-010	run-2	33	6	6	14	39	20	0.5461538461538462	1.5444767454942423	1.7223338809157862	3.122823411623648	2.47698293844859	2.381645750999451	-0.7546490575328038	8	8	9	8	0	4	2	0	8	12	11	8	0.7	0.36666666666666664	0.5181818181818183	0.7	1.508166592121122	1.9823132002353674	2.0117108959621874	1.350972708463667	-0.47414660811424536		3.2526875424385135	2.8630951499939172		6	27	1	5	2	4	2	12	1.3440234569462697	2.406055614153542	1.5703957179740624	2.742060108184859	3.198976072311406	-0.8356598961794797	2.7714031171798705	2.32977284908295	2.666303172111519	2.3342028474807726	1	3	7	5	2	0	7	8	0	0	0	4	1	0	1	0	2.0061509799957093	2.4194897874196406	1.4370259652818953	1.7200072479248036	2.5858566713333104		1.8476692458561528	1.350972708463667				3.2526875424385135	2.742060108184859		2.984130191802976	
sub-06	ses-010	run-3	31	8	2	17	39	19	0.689608636977058	2.0755620074890375	1.4443058373851172	2.7440106177330015	2.5223144435882645	2.41569172971389	-1.0780086062031473	10	4	8	9	0	5	2	1	10	9	10	10	0.8947368421052632	0.3391812865497076	0.6947368421052632	0.7947368421052632	1.2669701166152962	1.4187598967552209	1.952803332805631	1.2007015048133043	-0.1517897801399246		2.9138678226470995	2.4788923883438083	2.424961051940897	3	28	1	7	2	0	4	13	2.514690075360627	2.521692361831663	1.3288715669087015	2.754870023727417	2.7424592740195135	-1.1928207949229617	2.5223144435882645		2.7606237053871157	2.309558814122128	1	0	9	4	2	0	6	9	0	1	0	4	0	0	2	1	2.2985750770568814		1.152347343232898	1.4187598967552209	2.633251004219054		1.72598744233449	1.2007015048133043		2.754870023727417		2.95361727237702			2.4788923883438083	2.424961051940897
sub-06	ses-010	run-4	33	6	4	16	39	20	0.6461538461538461	1.8616974663591157	1.4528148908326166	2.3288124767939222	2.1229428863525364	2.2373561805486646	-0.6701279955199198	10	7	6	10	0	3	3	0	10	10	9	10	0.8	0.49999999999999994	0.4666666666666666	0.8	1.4535245618820247	1.7579249627249585	1.615954791704817	1.1406442289352483	-0.30440040084293374		2.648975823720292	2.008649129867552		2	31	0	6	1	3	2	14	1.8598758767176076	2.9977000904083226	1.3531448779567645		2.3288124767939222	-1.6445552124515581	2.7609782218933105	1.910264441172278	3.3675986623763947	2.0758929688589887	0	1	10	6	1	0	5	10	0	0	0	3	0	0	3	0		3.188559103012082	1.4535245618820247	1.5194859393437712	2.806841077804563		1.3777775344848675	1.1406442289352483				2.648975823720292			2.008649129867552	
sub-06	ses-010	run-5	33	6	1	19	39	20	0.7961538461538461	2.6649298597376743	1.554486325870862	2.836082104047143	2.670499076843264	2.3034590455105435	-1.116012750972402	10	5	7	11	2	3	0	1	12	8	7	12	0.7833333333333333	0.575	0.95	0.8666666666666666	1.2864908256530767	2.0377954101562494	2.1159071118491033	1.2211648784984281	-0.7513045845031727	2.9076504325866708	2.6926405779520706		3.123270025253305	3	30	2	4	1	0	1	18	2.696279901916184	2.127631276448568	1.4971718308130915	3.0301858854293897	2.7390302133560196	-0.6304594456354766	2.670499076843264		2.056996870040905	2.31715138859219	1	1	9	4	1	0	6	11	1	1	1	2	0	0	0	1	1.429641885757448	2.4667739391326933	1.2705851523081466	1.9305507779121385	2.486478004455563		2.0541452964146933	1.2211648784984281	3.2862008762359665	2.774170894622813	2.529099988937375	2.651875419616699				3.123270025253305
sub-06	ses-010	run-6	36	4	4	16	40	20	0.7	2.1231727991175147	1.4569224005275319	2.3994710397720374	3.131929247379311	2.0764715480804425	-1.6750068468517794	14	3	5	14	0	3	1	0	14	6	6	14	0.8	0.3	0.6333333333333333	0.8	1.151822500228885	2.731801315943398	2.3426092510223433	1.1725172294889177	-1.579978815714513		2.5836883862813322	1.846819000244153		3	33	0	4	3	1	0	16	2.5794429180249527	2.9495160388946524	1.3212320697668845		2.3994710397720374	-1.628283969127768	3.1326486841837684	3.12977093696594		2.0764715480804425	0	1	14	2	2	0	3	14	0	0	0	3	0	0	1	0		2.9104710292816094	1.151822500228885	2.642466459274292	2.969038543701174		1.9249897225697892	1.1725172294889177				2.5836883862813322			1.846819000244153	
sub-06	ses-011	run-1	23	17	2	18	40	20	0.475	1.4706699918173927	1.4857724156587027	2.278173476387474	2.9848629760742185	1.896053507063126	-1.4990905604155158	6	6	5	6	0	8	9	0	6	14	14	6	0.9	0.3285714285714285	0.2571428571428571	0.9	1.1207587703069066	2.0266230710347504	1.7994206657409648	1.0485618638992331	-0.9058643007278437		2.345676569938662	2.218170726564196		3	20	4	13	1	1	0	18	1.6448536269514729	2.32242078145345	1.3602751607894907	2.8608185482025146	2.0988980696751542	-0.9621456206639594	2.922107973098761	3.047617979049676		1.896053507063126	0	3	6	3	0	0	5	6	0	2	0	6	2	0	7	0		2.32242078145345	1.1207587703069066	1.7308253606160504			1.7994206657409648	1.0485618638992331		2.586090116500852		2.265538721084599	3.135546979904177		1.9560632256099157	
sub-06	ses-011	run-2	32	8	4	16	40	20	0.6000000000000001	1.6832424671458286	1.512922144234183	2.1128640341758747	2.3316270399093604	2.248547740578651	-0.8187048956751775	8	6	10	8	0	6	2	0	8	12	12	8	0.8	0.3	0.6333333333333333	0.8	1.0322684085369094	2.1627799383799355	1.9290015068054196	0.9860833311080963	-1.1305115298430262		2.2400030183792126	1.731447081565861		6	26	1	7	3	1	4	12	2.0301740933590406	2.6475915988286354	1.2510753470200784	2.875003051757816	2.003987031664169	-1.396516251808557	2.336915699640907	2.3157610607147205	2.5322559738159205	2.153978329499561	0	3	8	3	3	0	7	8	0	1	0	5	0	0	2	0		2.4965102481842103	1.0322684085369094	1.8290496285756603	2.7986729494730604		1.5562851742335735	0.9860833311080963		2.875003051757816		2.113003011703492			1.731447081565861	
sub-06	ses-011	run-3	29	11	1	19	40	20	0.6749999999999999	2.242613752993951	1.3551476817295494	2.57859231602062	1.127480897903439	2.153809837542082	0.22766678382611039	10	2	7	10	0	8	3	0	10	10	10	10	0.95	0.15000000000000002	0.6499999999999999	0.95	1.1082970619201666	2.337341871261599	1.9145634419577482	1.0139684314727824	-1.2290448093414326		2.4895463633537314	2.816048189798989		2	27	2	9	0	1	0	19	2.0986158171213525	2.7063824462890693	1.2550562176881033	3.4854073572158875	2.3770778624216713	-1.451326228600966		1.127480897903439		2.153809837542082	0	0	10	2	2	0	5	10	0	1	0	7	1	0	2	0			1.1082970619201666	2.337341871261599	2.7063824462890693		1.5978358402252197	1.0139684314727824		3.531454792022714		2.340702302115305	3.4393599224090607		2.5043923234939527	
sub-06	ses-011	run-4	30	10	2	18	40	20	0.65	1.956041315740682	1.4221447499593132	2.0699985780715933	2.675278015136719	2.134456293847825	-1.2531332651774059	10	3	7	10	0	7	3	0	10	10	10	10	0.9	0.19999999999999998	0.6	0.9	0.9690958595275869	2.3074536800384493	2.1437794971466153	1.104456638336187	-1.3383578205108624		2.1468555109841465	1.8906657346089684		0	30	0	10	1	1	1	17	2.3193433771475545		1.4221447499593132		2.0699985780715933		3.380009994506836	1.9705460357666027	3.19782015800476	2.0719054783091817	0	0	10	3	0	0	7	10	0	0	0	7	0	0	3	0			0.9690958595275869	2.3074536800384493			2.1437794971466153	1.104456638336187				2.1468555109841465			1.8906657346089684	
sub-06	ses-011	run-5	35	5	3	17	40	20	0.725	2.1867827698697977	1.2587278641292026	2.5735892982482937	2.920638135274259	2.128168053907509	-1.6619102711450566	12	6	5	12	0	2	3	0	12	8	8	12	0.85	0.6	0.475	0.85	0.9714874553680447	1.856232156753541	1.8548603897094693	0.9988275742530804	-0.8847447013854962		2.1229525470733677	2.874013799031578		0	35	1	4	2	1	0	17	2.7952030073274807		1.2587278641292026	3.4901671886444063	2.3444448256492656		2.777335605621345	3.207243194580087		2.128168053907509	0	0	12	6	0	0	5	12	0	0	0	2	1	0	2	0			0.9714874553680447	1.856232156753541			1.8548603897094693	0.9988275742530804				2.1229525470733677	3.4901671886444063		2.5659371042251635	
sub-06	ses-011	run-6	35	5	3	17	40	20	0.725	2.1867827698697977	1.2083296149117617	2.4976565456390416	2.2744099426269595	2.0926234755796544	-1.0660803277151978	14	3	4	14	0	3	2	0	14	6	6	14	0.85	0.35	0.5166666666666666	0.85	1.1378714684077684	2.0679782740275052	1.4675604939460811	1.0205113690240044	-0.9301068056197368		2.0855342610677092	3.1158399724960404		1	34	0	5	0	3	0	17	2.0728667789875797	1.8764659976959308	1.1886785448298745		2.4976565456390416	-0.6877874528660564		2.2744099426269595		2.0926234755796544	0	0	14	3	1	0	3	14	0	0	0	3	0	0	2	0			1.1378714684077684	2.0679782740275052	1.8764659976959308		1.331258659362798	1.0205113690240044				2.0855342610677092			3.1158399724960404	
sub-06	ses-012	run-1	27	13	0	20	40	20	0.675	2.413726174709934	1.6486011946642856	2.30336982213534		2.163097062587739		6	8	7	6	0	6	7	0	6	14	14	6	1.0	0.5714285714285714	0.5	1.0	1.0900051530202244	2.131881579160697	2.1339207063402443	0.9966172933578458	-1.0418764261404727		2.497278507550557	2.1371623774937256		5	22	4	9	0	0	2	18	2.0856253313951285	2.6858936080932723	1.4128529188849703	2.6037517333030693	2.169866750505238	-1.273040689208302			2.310133886337281	2.146759637726679	0	2	6	6	3	0	4	6	0	4	0	2	0	0	7	0		2.699639525413538	1.0900051530202244	1.9426289304097502	2.676729663213095		1.7268139886856062	0.9966172933578458		2.6037517333030693		2.284332056045532			2.1371623774937256	
sub-06	ses-012	run-2	27	13	1	19	40	20	0.625	2.0986158171213525	1.4697670671674954	2.0912997421851554	2.816781997680664	2.1617675209045415	-1.3470149305131687	8	4	7	8	0	8	5	0	8	12	12	8	0.95	0.2833333333333333	0.5333333333333333	0.95	1.0538330435752856	2.009469244480126	2.115571596963068	1.0507710385322637	-0.9556362009048405		2.457650692462923	1.5051382217407268		2	25	3	10	0	1	0	19	1.963492990915848	2.331923041343689	1.4007945892334	2.8948560841878255	1.8502328395843541	-0.9311284521102892		2.816781997680664		2.1617675209045415	0	1	8	3	1	0	6	8	0	3	0	5	0	0	5	0		2.235369043350218	1.0538330435752856	1.9341693115234289	2.42847703933716		2.063420689900719	1.0507710385322637		2.8948560841878255		2.1953274574279815			1.5051382217407268	
sub-06	ses-012	run-3	31	9	0	20	40	20	0.775	2.7153790109005236	1.4691414611570321	2.073020028008353		2.066331070899964		9	6	6	10	1	4	4	0	10	10	10	10	0.9	0.6	0.6	1.0	1.150792021221586	2.4982790946960534	1.6634162044525145	1.0216085309982315	-1.3474870734744673	1.301379880905131	1.8276481986045887	2.5113018941879233		3	28	0	9	0	0	1	19	2.4843644972480954	2.9618812751770016	1.3092050525120356		2.073020028008353	-1.652676222664966			2.4051129150390693	2.048500447524222	0	3	9	3	0	0	6	10	0	0	1	4	0	0	4	0		2.9618812751770016	1.150792021221586	2.0346769142151047			1.6634162044525145	1.0216085309982315			1.301379880905131	1.8276481986045887			2.5113018941879233	
sub-06	ses-012	run-4	28	12	3	17	40	20	0.5499999999999999	1.5608339022018305	1.465914409160614	2.177751844724023	2.783630348841347	1.9866100429086146	-1.317715939680733	10	3	5	10	0	7	5	0	10	10	10	10	0.85	0.15	0.35	0.85	1.0357243032455492	2.859689928690591	2.2893835639953592	1.066237281799313	-1.8239656254450418		2.1681978593553874	2.191127424240112		5	23	1	11	1	2	1	16	1.4706699918173927	2.6524735412597655	1.207966771747755	3.169107017517092	2.08762864719738	-1.4445067695120106	3.547774915695186	2.4015580654144273	1.6488390731811506	2.0077207285165812	0	2	10	1	3	0	2	10	0	0	0	7	1	0	4	0		2.8707549428939796	1.0357243032455492	2.8375599002838143	2.5069526068369563		1.9630299997329637	1.066237281799313				2.1681978593553874	3.169107017517092		1.946632525920867	
sub-06	ses-012	run-5	31	8	1	19	39	20	0.7448717948717948	2.4682961141752906	1.4888389950413885	2.243348306417464	1.9238480281829844	2.2402694687090423	-0.4350090331415959	12	3	4	12	0	5	3	0	12	8	7	12	0.95	0.325	0.5214285714285714	0.95	1.3033863417307565	2.351816571553551	1.9437831664085419	1.3068991971015953	-1.0484302298227945		2.241917949676515	2.245732234319045		3	28	1	7	0	1	0	19	2.221612191459271	2.346909920374557	1.3969028244699775	2.970609827041628	2.139453803471155	-0.9500070959045797		1.9238480281829844		2.2402694687090423	0	2	12	1	1	0	3	12	0	1	0	4	0	0	3	0		2.2697828960418747	1.3033863417307565	2.5158839225769043	2.501163969039922		1.757989565531415	1.3068991971015953		2.970609827041628		2.0597449803352372			2.245732234319045	
