subject	session	run	hit	miss	false_alarm	correct_rej	old	new	rate_hit_minus_FA	dprime	rt_hit	rt_miss	rt_FA	rt_CR	diff_rt_hit_minus_FA	hit_within	hit_between	hit_within_between	hit_between_within	miss_within	miss_between	miss_within_between	miss_between_within	old_within	old_between	old_within_between	old_between_within	rate_Hwith_min_FA	rate_Hbetw_min_FA	rate_Hwith_betw_min_FA	rate_Hbetw_with_min_FA	rt_hit_within	rt_hit_between	rt_hit_within_between	rt_hit_between_within	diff_rt_Hwith_min_Hbetw	rt_miss_within	rt_miss_between	rt_miss_within_between	rt_miss_between_within	hit_loConf	hit_hiConf	miss_loConf	miss_hiConf	FA_loConf	FA_hiConf	CR_loConf	CR_hiConf	dprime_hiConf	rt_hit_loConf	rt_hit_hiConf	rt_miss_loConf	rt_miss_hiConf	diff_rt_hitHC_minus_hitLC	rt_FA_loConf	rt_FA_hiConf	rt_CR_loConf	rt_CR_hiConf	hit_within_loConf	hit_between_loConf	hit_within_hiConf	hit_between_hiConf	hit_within_between_loConf	hit_between_within_loConf	hit_within_between_hiConf	hit_between_within_hiConf	miss_within_loConf	miss_between_loConf	miss_within_hiConf	miss_between_hiConf	miss_within_between_loConf	miss_between_within_loConf	miss_within_between_hiConf	miss_between_within_hiConf	rt_hit_within_loConf	rt_hit_between_loConf	rt_hit_within_hiConf	rt_hit_between_hiConf	rt_hit_within_between_loConf	rt_hit_between_within_loConf	rt_hit_within_between_hiConf	rt_hit_between_within_hiConf	rt_miss_within_loConf	rt_miss_between_loConf	rt_miss_within_hiConf	rt_miss_between_hiConf	rt_miss_within_between_loConf	rt_miss_between_within_loConf	rt_miss_within_between_hiConf	rt_miss_between_within_hiConf
sub-01	ses-003	run-6	27	11	1	19	38	20	0.6605263157894736	2.1997765696541265	1.4488255165241417	2.4833823906291634	2.554113035202022	2.285201402965343	-1.10528751867788	10	0	3	14	2	6	3	0	12	6	6	14	0.7833333333333333	-0.05	0.45	0.95	1.3776641407012982		2.1738133494059277	1.34430053506579		2.13536051750183	2.578039183616642	2.5260833867390957		3	24	10	1	1	0	16	3	2.2960021249118774	2.3929206879933695	1.330813620090488	2.561965728759768	1.6975490093231187	-1.0621070679028815	2.554113035202022		2.389489838480948	1.728996413548785	0	0	10	0	2	1	1	13	2	6	0	0	2	0	1	0			1.3776641407012982		2.476555538177493	2.225650987625123	1.5683289718627975	1.2765043464073798	2.13536051750183	2.578039183616642			2.9403505754470842		1.6975490093231187	
sub-01	ses-004	run-1	27	13	0	20	40	20	0.675	2.413726174709934	1.896378263190943	2.4026827049255397		2.489790693759917		6	8	7	6	0	6	7	0	6	14	14	6	1.0	0.5714285714285714	0.5	1.0	1.3299690707524594	2.3577761602401757	2.55718074526106	1.0766540304819803	-1.0278070894877163		2.4165113560358717	2.3908295754023987		10	17	13	0	0	0	17	3	1.770845558267262	2.7209054002761857	1.411362300199624	2.4026827049255397		-1.3095431000765616			2.5249554824829077	2.2905235576629672	0	6	6	2	4	0	3	6	0	6	0	0	7	0	0	0		2.5144474156697565	1.3299690707524594	1.8877623939514336	3.0305923771858296		1.9259652360280342	1.0766540304819803		2.4165113560358717			2.3908295754023987			
sub-01	ses-004	run-2	26	14	4	16	40	20	0.45	1.2269416999804819	1.7586773806351899	2.2438583694185534	2.594416334629063	2.1849547088146215	-0.8357389539938731	7	5	6	8	1	7	6	0	8	12	12	8	0.675	0.21666666666666667	0.3	0.8	1.2728444440024305	2.496574274063113	2.2782819700241084	1.3328921997547134	-1.2237298300606825	2.370087919235232	2.404150577272689	2.035812535285949		4	22	13	1	3	1	16	0	1.770514973806547	2.4031075143814107	1.6415082654086042	2.228918478305524	2.4380769538879434	-0.7615992489728065	2.801000776290896	1.974663009643564	2.1849547088146215		0	2	7	3	2	0	4	8	1	6	0	1	6	0	0	0		2.4716070318222094	1.2728444440024305	2.513219102223715	2.3346079969406115		2.2501189565658564	1.3328921997547134	2.370087919235232	2.398496181170147		2.4380769538879434	2.035812535285949			
sub-01	ses-004	run-3	29	11	0	20	40	20	0.725	2.557724110582533	1.860828839006096	2.412050115411935		2.451801050186158		9	5	5	10	1	5	5	0	10	10	10	10	0.9	0.5	0.5	1.0	1.7515157233344165	2.7717887020111123	2.363955247879022	1.2521675071716363	-1.0202729786766958	1.914865074157717	2.574723646163941	2.3488135929107727		11	18	11	0	0	0	20	0	1.8343026376849805	2.569184076135808	1.4279450829823832	2.412050115411935		-1.1412389931534246			2.451801050186158		1	5	8	0	5	0	0	10	1	5	0	0	5	0	0	0	2.582305088043213	2.7717887020111123	1.6476670527458168		2.363955247879022			1.2521675071716363	1.914865074157717	2.574723646163941			2.3488135929107727			
sub-01	ses-004	run-4	27	13	0	20	40	20	0.675	2.413726174709934	1.6685430957652914	2.589592202993539		2.56440806102753		9	4	4	10	1	6	6	0	10	10	10	10	0.9	0.4	0.4	1.0	1.4140930758582246	2.7908750462532	2.020971570014953	1.3076439437866234	-1.3767819703949755	2.523905038833618	2.435237572987879	2.754894693692519		6	21	12	1	0	0	16	4	2.0226707624832683	2.596488391558325	1.4034158683958533	2.573689541021982	2.780424146652222	-1.1930725231624715			2.532219939827922	2.693160545825961	0	4	9	0	2	0	2	10	1	5	0	1	6	0	0	0		2.7908750462532	1.4140930758582246		2.2077150821685745		1.8342280578613313	1.3076439437866234	2.523905038833618	2.3662002582550103		2.780424146652222	2.754894693692519			
sub-01	ses-004	run-5	29	10	0	19	39	19	0.7435897435897436	2.5923837115848327	1.6329909058274903	2.7345176753997835		2.374505403920224		10	3	4	12	2	5	3	0	12	8	7	12	0.8333333333333334	0.375	0.5714285714285714	1.0	1.5958860816955542	2.4537770875295024	1.8587033462524332	1.3834775670369528	-0.8578910058339482	2.3482620382308994	2.7660841007232677	2.939410724639899		8	21	10	0	0	0	19	0	2.034490126142468	2.1239248263835844	1.4459684599013591	2.7345176753997835		-0.6779563664822252			2.374505403920224		2	2	8	1	4	0	0	12	2	5	0	0	3	0	0	0	2.4322360563278096	2.3460565567016616	1.3867985880374905	2.669218149185184	1.8587033462524332			1.3834775670369528	2.3482620382308994	2.7660841007232677			2.939410724639899			
sub-01	ses-004	run-6	25	8	1	17	33	18	0.702020202020202	2.2917445283681106	1.9586449054718051	2.281129930019376	3.6817979431152414	2.392743767009061	-1.7231530376434363	13	1	2	9	1	3	3	1	14	4	5	10	0.873015873015873	0.19444444444444445	0.34444444444444444	0.8444444444444444	2.0137681227464004	3.1004391193390006	1.9864035034179597	1.7459878794352224	-1.0866709965926002	1.858561124801636	2.424372704823815	2.2301380252838108	2.426946125030497	4	21	6	2	1	0	16	1	2.263261520572602	2.7067972826957707	1.8161396907624783	2.203425383567806	2.514243569374086	-0.8906575919332924	3.6817979431152414		2.3389427512884136	3.2535600185394173	1	1	12	0	1	1	1	8	0	2	1	1	3	1	0	0	3.251453952789305	3.1004391193390006	1.9106276369094914		2.0902040195464906	2.3850920391082866	1.8826029872894288	1.6660998594760894		2.0515960502624537	1.858561124801636	3.1699260139465366	2.2301380252838108	2.426946125030497		
sub-01	ses-005	run-1	21	19	1	19	40	20	0.47500000000000003	1.7075604048946866	1.839817984898888	2.698977454838	2.519680004119863	2.5216788131312335	-0.6798620192209748	6	4	5	6	0	10	9	0	6	14	14	6	0.95	0.2357142857142857	0.30714285714285716	0.95	1.158805824915568	2.5948012733459507	2.8386994018554814	1.1851067717870052	-1.4359954484303827		2.613973885536193	2.79342586517334		9	12	18	1	1	0	10	9	1.4355634718320136	2.7303002336290234	1.1719562983512866	2.684018541971843	2.968237886428824	-1.5583439352777368	2.519680004119863		2.645054865837097	2.384594310124719	0	4	6	0	5	0	0	6	0	10	0	0	8	0	1	0		2.5948012733459507	1.158805824915568		2.8386994018554814			1.1851067717870052		2.613973885536193			2.7715743625164047		2.968237886428824	
sub-01	ses-005	run-2	23	17	1	19	40	20	0.5249999999999999	1.8339720532242652	1.7183815574646024	2.4975982968947448	2.986650075912479	2.3586286037846635	-1.2682685184478766	7	3	5	8	1	9	7	0	8	12	12	8	0.825	0.2	0.3666666666666667	0.95	1.549499439511982	2.568334989547729	1.9086302757263183	1.4285154247284004	-1.018835550035747	2.741181945800776	2.5040156883663607	2.4545497008732338		7	16	16	1	1	0	17	2	1.7066168814042548	2.439893599918917	1.40272003889084	2.459442253708837	3.108094987869263	-1.0371735610280768	2.986650075912479		2.32893531967612	2.6110215187072825	0	3	7	0	3	1	2	7	1	8	0	1	7	0	0	0		2.568334989547729	1.549499439511982		2.0764157422383627	3.145003004074141	1.6569520759582517	1.1833029133932946	2.741181945800776	2.4285057759284983		3.108094987869263	2.4545497008732338			
sub-01	ses-005	run-3	21	16	3	17	37	20	0.4175675675675675	1.206618113606159	1.637853661491757	2.4070368367433588	3.4464389705658007	2.374593408248006	-1.8085853090740438	9	1	4	7	1	9	5	1	10	10	9	8	0.75	-0.04999999999999999	0.2944444444444444	0.725	1.4240927293565495	2.436807918548581	2.7911719250679035	1.1395138154711077	-1.0127151891920316	3.004176874160777	2.484872091081412	2.077591369628908	2.756606845855714	7	14	16	0	2	1	16	1	1.3351110954129426	2.476421499252321	1.218569742611475	2.4070368367433588		-1.257851756640846	3.6300719451904335	3.079173021316535	2.338777067065241	2.947654867172247	2	1	7	0	4	0	0	7	1	9	0	0	5	1	0	0	1.8667274379730259	2.436807918548581	1.297625669751842		2.7911719250679035			1.1395138154711077	3.004176874160777	2.484872091081412			2.077591369628908	2.756606845855714		
sub-01	ses-005	run-4	22	18	0	20	40	20	0.55	2.0856253313951285	1.7210498432679615	2.1717350408766034		2.149977465152741		8	2	3	9	2	8	7	1	10	10	10	10	0.8	0.2	0.3	0.9	1.239979826211929	3.0595626449585005	2.9613104470570875	1.4378001456790506	-1.8195828187465715	2.5887636137008916	2.2252312445640587	1.9871257713862829	2.201973152160633	4	18	18	0	0	0	20	0	1.8343026376849805	3.030861365795138	1.4299806160397	2.1717350408766034		-1.600880749755438			2.149977465152741		0	2	8	0	2	0	1	9	2	8	0	0	7	1	0	0		3.0595626449585005	1.239979826211929		3.0021600866317755		2.8796111679077114	1.4378001456790506	2.5887636137008916	2.2252312445640587			1.9871257713862829	2.201973152160633		
sub-01	ses-005	run-5	29	11	1	19	40	20	0.6749999999999999	2.242613752993951	1.708288305874531	2.6011898439580743	2.9538619804382327	2.513195337496306	-1.2455736745637016	12	3	3	11	0	5	5	1	12	8	8	12	0.95	0.325	0.325	0.8666666666666666	1.4069001913070682	2.6688907273610476	2.4121401373545504	1.5831332709572536	-1.2619905360539794		2.602921083450312	2.759796936035161	1.7994981861114496	8	21	11	0	1	0	17	2	2.0226707624832683	2.596913474798211	1.3697644319988436	2.6011898439580743		-1.2271490427993677	2.9538619804382327		2.5659298924838794	2.064951620101935	0	3	12	0	3	2	0	9	0	5	0	0	5	1	0	0		2.6688907273610476	1.4069001913070682		2.4121401373545504	2.7661076021194475		1.3202500862545439		2.602921083450312			2.759796936035161	1.7994981861114496		
sub-01	ses-005	run-6	26	14	1	17	40	18	0.5944444444444444	1.9785392844306184	1.6568602033761857	2.4040654161998205	2.330031032562257	2.293430066950182	-0.6731708291860712	11	1	1	13	3	5	5	1	14	6	6	14	0.7301587301587301	0.1111111111111111	0.1111111111111111	0.873015873015873	1.3631474876403873	3.063357896804831	2.6089280033111635	1.7239582325861977	-1.7002104091644439	1.9959070014953582	2.426165781021119	2.7931282100677506	1.5727248668670626	4	22	12	2	1	0	15	2	2.0401671719106313	2.9345989608764746	1.4245440656488604	2.453820811907452	2.105533041954033	-1.5100548952276143	2.330031032562257		2.213965281804404	2.8894159555435177	0	1	11	0	1	2	0	11	2	4	1	1	5	1	0	0		3.063357896804831	1.3631474876403873		2.6089280033111635	3.033054971694952		1.4859406436573332	2.030988974571229	2.4613764691352866	1.9257430553436168	2.285323028564449	2.7931282100677506	1.5727248668670626		
sub-01	ses-006	run-1	13	26	2	17	39	19	0.22807017543859648	0.8213922209697619	1.5143912249345064	2.4022082185745246	2.9294298887252808	2.5508850810107084	-1.4150386637907744	6	1	0	6	0	13	13	0	6	14	13	6	0.8947368421052632	-0.03383458646616541	-0.10526315789473684	0.8947368421052632	1.5514618062973018	2.2394668674469003		1.3564747031529787	-0.6880050611495985		2.4017597682659444	2.402656668883105		2	11	25	1	2	0	14	3	1.3611729463450308	2.1102304363250646	1.4060568228634958	2.39027258682251	2.70059901237488	-0.7041736134615688	2.9294298887252808		2.549249264172149	2.5585188929239893	1	1	5	0	0	0	0	6	0	12	0	1	13	0	0	0	1.9809940052032289	2.2394668674469003	1.4655553665161165					1.3564747031529787		2.376856497923533		2.70059901237488	2.402656668883105			
sub-01	ses-006	run-2	23	16	1	19	39	20	0.5397435897435897	1.871739071487352	2.0945991097325884	2.8111401772499103	3.92259891510011	2.5538205618607366	-1.8279998053675217	7	3	5	8	1	8	7	0	8	11	12	8	0.825	0.22272727272727272	0.3666666666666667	0.95	1.8814121314457484	2.353107678095512	2.2475079898834225	2.088628952503206	-0.47169554664976343	3.016390085220337	2.6266978573799125	2.992609984534132		13	10	15	1	1	0	19	0	1.3055117838080506	2.5281739829136813	1.5309517745971675	2.7974568500518817	3.016390085220337	-0.9972222083165139	3.92259891510011		2.5538205618607366		3	2	4	1	5	3	0	5	0	8	1	0	7	0	0	0	2.428162631988528	2.79071249961855	1.471349256038664	1.477898035049435	2.2475079898834225	2.9209363110860216		1.5892445373535167		2.6266978573799125	3.016390085220337		2.992609984534132			
sub-01	ses-006	run-3	21	17	1	16	38	17	0.49380804953560375	1.6970393236379702	2.041816234588624	2.709699134265677	2.946488113403319	2.8009536665678043	-0.9046718788146952	8	2	4	7	2	8	6	1	10	10	10	8	0.7411764705882353	0.1411764705882353	0.3411764705882353	0.8161764705882353	1.8726031577587108	2.51364349842072	2.714664278030396	1.7159102221897697	-0.6410403406620091	2.6386135339736967	2.442956277132038	3.1721230014165234	2.2112699890136724	9	12	15	2	1	0	15	1	1.4100043070024797	2.5436036894056553	1.66547564347585	2.8497378190358496	1.659408998489383	-0.8781280459298053	2.946488113403319		2.8116443125406922	2.640593976974486	2	2	6	0	4	1	0	6	2	7	0	1	5	1	1	0	2.229236545562749	2.51364349842072	1.7537253618240314		2.714664278030396	2.5480160045623776		1.5772259251276683	2.6386135339736967	2.7889316013881174		0.021129007339482	3.1470098037719714	2.2112699890136724	3.297688989639284	
sub-01	ses-006	run-4	20	12	2	14	32	16	0.5	1.468988744340383	2.0335073275566096	2.7398045651117955	1.2558048772811894	2.5326776824678707	0.7777024502754202	6	3	4	7	1	5	5	1	7	8	9	8	0.7321428571428571	0.25	0.3194444444444444	0.75	2.1754448111852014	1.7501809183756432	2.655972769260404	1.6775776931217774	0.42526389280955823	2.3058189105987594	2.6136737785339363	3.020279199600219	2.402070980072012	13	7	11	1	1	1	14	0	0.7576987832046186	2.228732194166917	1.6709468609946099	2.632774064324119	3.9171400737762383	-0.5577853331723073	2.3712688922882066	0.1403408622741722	2.5326776824678707		4	3	2	0	3	3	1	4	1	5	0	0	4	1	1	0	2.354294717311861	1.7501809183756432	1.8177449989318823		2.852009334564206	1.9165896320343119	2.067863073348999	1.4983187389373764	2.3058189105987594	2.6136737785339363			2.7960639810562142	2.402070980072012	3.9171400737762383	
sub-01	ses-006	run-5	18	19	0	19	37	19	0.4864864864864865	1.904051675449337	1.7820738416247903	2.7927572958092948		2.5442373014751225		8	1	3	6	3	7	4	5	11	8	7	11	0.7272727272727273	0.125	0.42857142857142855	0.5454545454545454	1.8517414009571067	2.210747995376593	2.14589623451233	1.4358268737792983	-0.35900659441948646	3.1892435550689675	2.5185630049024335	2.92977738618851	2.8291214752197247	6	12	18	1	0	0	17	2	1.4822911971149493	2.405487238566081	1.470367143154145	2.7331478728188427	3.865726909637431	-0.9351200954119361			2.5507166969074917	2.4891624402999852	1	1	7	0	3	1	0	5	3	7	0	0	4	4	0	1	3.953789806365961	2.210747995376593	1.5514487716129846		2.14589623451233	1.8306969261169428		1.3568528633117691	3.1892435550689675	2.5185630049024335			2.92977738618851	2.5699701166152984		3.865726909637431
sub-01	ses-006	run-6	23	13	3	13	36	16	0.45138888888888884	1.2426369768584067	2.2740751535996155	2.5071523681053764	3.495056619644164	2.638081639363217	-1.2209814660445484	9	1	2	11	3	4	4	2	12	5	6	13	0.5625	0.012500000000000011	0.14583333333333331	0.6586538461538461	2.5795651902092795	1.5230120468139603	2.346257486343383	2.0792831637642655	1.0565531433953192	2.511549005508423	2.433855228424072	2.41370397090912	2.8340484857559294	11	12	13	0	3	0	13	0	1.432004568126194	2.879091326973654	1.7194769946734139	2.5071523681053764		-1.1596143323002404	3.495056619644164		2.638081639363217		5	0	4	1	2	4	0	7	3	4	0	0	4	2	0	0	3.28853176689148		1.693356969356529	1.5230120468139603	2.346257486343383	2.6337076973915075		1.7624691445486984	2.511549005508423	2.433855228424072			2.41370397090912	2.8340484857559294		
sub-01	ses-007	run-1	14	26	2	17	40	19	0.24473684210526314	0.8667990538576518	2.3081811864035453	2.4216848593491807	2.8122505426406867	2.4336233262454776	-0.5040693562371414	6	0	2	6	0	14	12	0	6	14	14	6	0.8947368421052632	-0.10526315789473684	0.03759398496240601	0.8947368421052632	2.5098566023508675		3.265386462211609	1.7874373451868688			2.501912497792931	2.328085947831472		7	7	25	1	1	1	17	0	0.6852669675647897	2.8145977646963893	1.8017646081107017	2.421130453872684	2.435544996261597	-1.0128331565856876	3.0116971302032454	2.612803955078128	2.4336233262454776		4	0	2	0	1	2	1	4	0	14	0	0	11	0	1	0	2.8109665870666447		1.9076366329193135		3.334593000411985	2.56186250209808	3.1961799240112327	1.400224766731263		2.501912497792931			2.3183169434287336		2.435544996261597	
